Anunciante,Bloco de anúncios,Data,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida
GGE,Portal NE10,25/01/2024,300 x 250,133,0,R$000 ,0.0
GGE,Portal NE10,26/01/2024,300 x 250,102,0,R$000 ,0.0
GGE,Portal NE10,27/01/2024,300 x 250,72,0,R$000 ,0.0
GGE,Portal NE10,28/01/2024,300 x 250,73,0,R$000 ,0.0
GGE,Portal NE10,29/01/2024,300 x 250,319,0,R$000 ,0.0
GGE,Portal NE10,30/01/2024,300 x 250,169,0,R$000 ,0.0
GGE,Portal NE10,31/01/2024,300 x 250,381,0,R$000 ,0.0
GGE,Portal NE10,01/01/2024,300 x 250,5,0,R$000 ,0.0
GGE,Portal NE10,02/01/2024,300 x 250,1,0,R$000 ,0.0
GGE,Portal NE10,03/01/2024,300 x 250,5,0,R$000 ,0.0
GGE,Portal NE10,04/01/2024,300 x 250,2,0,R$000 ,0.0
GGE,Portal NE10,05/01/2024,300 x 250,5,0,R$000 ,0.0
GGE,Portal NE10,06/01/2024,300 x 250,2,0,R$000 ,0.0
GGE,Portal NE10,07/01/2024,300 x 250,2,0,R$000 ,0.0
GGE,Portal NE10,09/01/2024,300 x 250,6,0,R$000 ,0.0
GGE,Portal NE10,10/01/2024,300 x 250,6,0,R$000 ,0.0
GGE,Portal NE10,11/01/2024,300 x 250,2,0,R$000 ,0.0
GGE,Portal NE10,12/01/2024,300 x 250,1,0,R$000 ,0.0
GGE,Portal NE10,14/01/2024,300 x 250,6,0,R$000 ,0.0
GGE,Portal NE10,17/01/2024,300 x 250,2,0,R$000 ,0.0
GGE,Portal NE10,18/01/2024,300 x 250,4,0,R$000 ,0.0
GGE,Portal NE10,19/01/2024,300 x 250,1,0,R$000 ,0.0
GGE,Portal NE10,22/01/2024,300 x 250,2,0,R$000 ,0.0
GGE,Portal NE10,23/01/2024,300 x 250,4,0,R$000 ,0.0
GGE,Portal NE10,24/01/2024,300 x 250,6,0,R$000 ,0.0
GGE,Portal NE10,25/01/2024,300 x 250,8,0,R$000 ,0.0
GGE,Portal NE10,26/01/2024,300 x 250,2,0,R$000 ,0.0
GGE,Portal NE10,28/01/2024,300 x 250,5,0,R$000 ,0.0
GGE,Portal NE10,29/01/2024,300 x 250,6,0,R$000 ,0.0
GGE,Portal NE10,30/01/2024,300 x 250,1,0,R$000 ,0.0
GGE,Portal NE10,01/01/2024,300 x 250,793,3,R$000 ,0.0
GGE,Portal NE10,01/01/2024,320 x 50,56,0,R$000 ,0.0
GGE,Portal NE10,01/01/2024,970 x 250,22,0,R$000 ,0.0
GGE,Portal NE10,02/01/2024,300 x 250,1576,0,R$000 ,0.0
GGE,Portal NE10,02/01/2024,320 x 50,55,0,R$000 ,0.0
GGE,Portal NE10,02/01/2024,970 x 250,74,0,R$000 ,0.0
GGE,Portal NE10,03/01/2024,300 x 250,2621,2,R$000 ,0.0
GGE,Portal NE10,03/01/2024,320 x 50,51,0,R$000 ,0.0
GGE,Portal NE10,03/01/2024,970 x 250,94,1,R$000 ,0.0
GGE,Portal NE10,04/01/2024,300 x 250,1919,4,R$000 ,0.0
GGE,Portal NE10,04/01/2024,320 x 50,92,0,R$000 ,0.0
GGE,Portal NE10,04/01/2024,970 x 250,156,0,R$000 ,0.0
GGE,Portal NE10,05/01/2024,300 x 250,2829,3,R$000 ,0.0
GGE,Portal NE10,05/01/2024,320 x 50,166,0,R$000 ,0.0
GGE,Portal NE10,05/01/2024,970 x 250,333,2,R$000 ,0.0
GGE,Portal NE10,06/01/2024,300 x 250,2282,10,R$000 ,0.0
GGE,Portal NE10,06/01/2024,320 x 50,148,1,R$000 ,0.0
GGE,Portal NE10,06/01/2024,970 x 250,131,0,R$000 ,0.0
GGE,Portal NE10,07/01/2024,300 x 250,1853,2,R$000 ,0.0
GGE,Portal NE10,07/01/2024,320 x 50,163,0,R$000 ,0.0
GGE,Portal NE10,07/01/2024,970 x 250,85,0,R$000 ,0.0
GGE,Portal NE10,08/01/2024,300 x 250,3557,2,R$000 ,0.0
GGE,Portal NE10,08/01/2024,320 x 50,193,1,R$000 ,0.0
GGE,Portal NE10,08/01/2024,970 x 250,256,0,R$000 ,0.0
GGE,Portal NE10,09/01/2024,300 x 250,4025,3,R$000 ,0.0
GGE,Portal NE10,09/01/2024,320 x 50,177,0,R$000 ,0.0
GGE,Portal NE10,09/01/2024,970 x 250,263,0,R$000 ,0.0
GGE,Portal NE10,10/01/2024,300 x 250,2914,1,R$000 ,0.0
GGE,Portal NE10,10/01/2024,320 x 50,221,0,R$000 ,0.0
GGE,Portal NE10,10/01/2024,970 x 250,281,0,R$000 ,0.0
GGE,Portal NE10,11/01/2024,300 x 250,3873,6,R$000 ,0.0
GGE,Portal NE10,11/01/2024,320 x 50,368,0,R$000 ,0.0
GGE,Portal NE10,11/01/2024,970 x 250,604,0,R$000 ,0.0
GGE,Portal NE10,12/01/2024,300 x 250,5133,6,R$000 ,0.0
GGE,Portal NE10,12/01/2024,320 x 50,676,1,R$000 ,0.0
GGE,Portal NE10,12/01/2024,970 x 250,1046,1,R$000 ,0.0
GGE,Portal NE10,13/01/2024,300 x 250,2535,7,R$000 ,0.0
GGE,Portal NE10,13/01/2024,320 x 50,342,0,R$000 ,0.0
GGE,Portal NE10,13/01/2024,970 x 250,149,0,R$000 ,0.0
GGE,Portal NE10,14/01/2024,300 x 250,5025,7,R$000 ,0.0
GGE,Portal NE10,14/01/2024,320 x 50,1342,0,R$000 ,0.0
GGE,Portal NE10,14/01/2024,970 x 250,165,0,R$000 ,0.0
GGE,Portal NE10,15/01/2024,300 x 250,9314,12,R$000 ,0.0
GGE,Portal NE10,15/01/2024,320 x 50,1668,2,R$000 ,0.0
GGE,Portal NE10,15/01/2024,970 x 250,1109,4,R$000 ,0.0
GGE,Portal NE10,16/01/2024,300 x 250,13282,18,R$000 ,0.0
GGE,Portal NE10,16/01/2024,320 x 50,2955,3,R$000 ,0.0
GGE,Portal NE10,16/01/2024,970 x 250,1775,2,R$000 ,0.0
GGE,Portal NE10,17/01/2024,300 x 250,4200,10,R$000 ,0.0
GGE,Portal NE10,17/01/2024,320 x 50,386,0,R$000 ,0.0
GGE,Portal NE10,17/01/2024,970 x 250,446,2,R$000 ,0.0
GGE,Portal NE10,18/01/2024,300 x 250,3989,20,R$000 ,0.0
GGE,Portal NE10,18/01/2024,320 x 50,382,0,R$000 ,0.0
GGE,Portal NE10,18/01/2024,970 x 250,387,8,R$000 ,0.0
GGE,Portal NE10,19/01/2024,300 x 250,4511,13,R$000 ,0.0
GGE,Portal NE10,19/01/2024,320 x 50,481,1,R$000 ,0.0
GGE,Portal NE10,19/01/2024,970 x 250,392,6,R$000 ,0.0
GGE,Portal NE10,20/01/2024,300 x 250,2568,14,R$000 ,0.0
GGE,Portal NE10,20/01/2024,320 x 50,339,0,R$000 ,0.0
GGE,Portal NE10,20/01/2024,970 x 250,136,6,R$000 ,0.0
GGE,Portal NE10,21/01/2024,300 x 250,1820,2,R$000 ,0.0
GGE,Portal NE10,21/01/2024,320 x 50,224,0,R$000 ,0.0
GGE,Portal NE10,21/01/2024,970 x 250,121,1,R$000 ,0.0
GGE,Portal NE10,22/01/2024,300 x 250,7135,7,R$000 ,0.0
GGE,Portal NE10,22/01/2024,320 x 50,538,1,R$000 ,0.0
GGE,Portal NE10,22/01/2024,970 x 250,699,1,R$000 ,0.0
GGE,Portal NE10,23/01/2024,300 x 250,6601,8,R$000 ,0.0
GGE,Portal NE10,23/01/2024,320 x 50,549,1,R$000 ,0.0
GGE,Portal NE10,23/01/2024,970 x 250,651,1,R$000 ,0.0
GGE,Portal NE10,24/01/2024,300 x 250,6505,11,R$000 ,0.0
GGE,Portal NE10,24/01/2024,320 x 50,375,2,R$000 ,0.0
GGE,Portal NE10,24/01/2024,970 x 250,477,1,R$000 ,0.0
GGE,Portal NE10,25/01/2024,300 x 250,5990,12,R$000 ,0.0
GGE,Portal NE10,25/01/2024,320 x 50,453,0,R$000 ,0.0
GGE,Portal NE10,25/01/2024,970 x 250,392,0,R$000 ,0.0
GGE,Portal NE10,26/01/2024,300 x 250,3766,6,R$000 ,0.0
GGE,Portal NE10,26/01/2024,320 x 50,301,0,R$000 ,0.0
GGE,Portal NE10,26/01/2024,970 x 250,264,0,R$000 ,0.0
GGE,Portal NE10,27/01/2024,300 x 250,1823,2,R$000 ,0.0
GGE,Portal NE10,27/01/2024,320 x 50,132,0,R$000 ,0.0
GGE,Portal NE10,27/01/2024,970 x 250,107,1,R$000 ,0.0
GGE,Portal NE10,28/01/2024,300 x 250,1668,7,R$000 ,0.0
GGE,Portal NE10,28/01/2024,320 x 50,88,0,R$000 ,0.0
GGE,Portal NE10,28/01/2024,970 x 250,91,0,R$000 ,0.0
GGE,Portal NE10,29/01/2024,300 x 250,3318,9,R$000 ,0.0
GGE,Portal NE10,29/01/2024,320 x 50,176,1,R$000 ,0.0
GGE,Portal NE10,29/01/2024,970 x 250,493,2,R$000 ,0.0
GGE,Portal NE10,30/01/2024,300 x 250,3980,3,R$000 ,0.0
GGE,Portal NE10,30/01/2024,320 x 50,151,0,R$000 ,0.0
GGE,Portal NE10,30/01/2024,970 x 250,457,0,R$000 ,0.0
GGE,Portal NE10,31/01/2024,300 x 250,3271,2,R$000 ,0.0
GGE,Portal NE10,31/01/2024,320 x 50,165,0,R$000 ,0.0
GGE,Portal NE10,31/01/2024,970 x 250,447,2,R$000 ,0.0
GGE,Portal NE10,01/01/2024,300 x 250,18,0,R$000 ,0.0
GGE,Portal NE10,02/01/2024,300 x 250,27,0,R$000 ,0.0
GGE,Portal NE10,03/01/2024,300 x 250,29,0,R$000 ,0.0
GGE,Portal NE10,04/01/2024,300 x 250,101,0,R$000 ,0.0
GGE,Portal NE10,05/01/2024,300 x 250,103,0,R$000 ,0.0
GGE,Portal NE10,06/01/2024,300 x 250,103,0,R$000 ,0.0
GGE,Portal NE10,07/01/2024,300 x 250,86,1,R$000 ,0.0
GGE,Portal NE10,08/01/2024,300 x 250,88,0,R$000 ,0.0
GGE,Portal NE10,09/01/2024,300 x 250,94,0,R$000 ,0.0
GGE,Portal NE10,10/01/2024,300 x 250,145,0,R$000 ,0.0
GGE,Portal NE10,11/01/2024,300 x 250,274,0,R$000 ,0.0
GGE,Portal NE10,12/01/2024,300 x 250,357,3,R$000 ,0.0
GGE,Portal NE10,13/01/2024,300 x 250,117,0,R$000 ,0.0
GGE,Portal NE10,14/01/2024,300 x 250,304,0,R$000 ,0.0
GGE,Portal NE10,15/01/2024,300 x 250,757,0,R$000 ,0.0
GGE,Portal NE10,16/01/2024,300 x 250,1585,2,R$000 ,0.0
GGE,Portal NE10,17/01/2024,300 x 250,269,0,R$000 ,0.0
GGE,Portal NE10,18/01/2024,300 x 250,350,1,R$000 ,0.0
GGE,Portal NE10,19/01/2024,300 x 250,224,1,R$000 ,0.0
GGE,Portal NE10,20/01/2024,300 x 250,126,0,R$000 ,0.0
GGE,Portal NE10,21/01/2024,300 x 250,81,0,R$000 ,0.0
GGE,Portal NE10,22/01/2024,300 x 250,350,0,R$000 ,0.0
GGE,Portal NE10,23/01/2024,300 x 250,402,2,R$000 ,0.0
GGE,Portal NE10,24/01/2024,300 x 250,269,0,R$000 ,0.0
GGE,Portal NE10,25/01/2024,300 x 250,347,0,R$000 ,0.0
GGE,Portal NE10,26/01/2024,300 x 250,230,0,R$000 ,0.0
GGE,Portal NE10,27/01/2024,300 x 250,77,0,R$000 ,0.0
GGE,Portal NE10,28/01/2024,300 x 250,58,1,R$000 ,0.0
GGE,Portal NE10,29/01/2024,300 x 250,143,0,R$000 ,0.0
GGE,Portal NE10,30/01/2024,300 x 250,138,0,R$000 ,0.0
GGE,Portal NE10,31/01/2024,300 x 250,110,0,R$000 ,0.0
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,29/01/2024,300 x 250,17,0,R$006 ,3.6
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,29/01/2024,320 x 50,19,0,R$007 ,4.2
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,30/01/2024,300 x 250,23,0,R$008 ,4.8
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,30/01/2024,300 x 600,1,0,R$000 ,0.0
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,30/01/2024,320 x 50,2,0,R$001 ,0.6
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,30/01/2024,728 x 90,4,0,R$001 ,0.6
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,31/01/2024,300 x 250,13,0,R$005 ,3.0
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,31/01/2024,300 x 250v,5,0,R$012 ,7.2
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,31/01/2024,320 x 50,6,0,R$002 ,1.2
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,29/01/2024,300 x 250,46,0,R$017 ,10.2
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,29/01/2024,300 x 600,9,0,R$003 ,1.8
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,29/01/2024,320 x 50,86,0,R$031 ,18.6
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,29/01/2024,728 x 90,25,0,R$009 ,5.4
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,30/01/2024,300 x 250,128,0,R$047 ,28.2
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,30/01/2024,300 x 600,4,0,R$001 ,0.6
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,30/01/2024,320 x 50,56,0,R$020 ,12.0
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,30/01/2024,728 x 90,18,0,R$007 ,4.2
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,31/01/2024,300 x 250,67,0,R$024 ,14.4
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,31/01/2024,300 x 250v,79,0,R$188 ,112.8
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,31/01/2024,300 x 600,8,0,R$003 ,1.8
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,31/01/2024,320 x 50,30,0,R$011 ,6.6
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,31/01/2024,728 x 90,11,0,R$004 ,2.4
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,31/01/2024,480 x 360v,18,0,R$043 ,25.8
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,31/01/2024,480 x 360v,41,0,R$097 ,58.2
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Interior,29/01/2024,300 x 250,30,0,R$011 ,6.6
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Interior,29/01/2024,300 x 600,5,0,R$002 ,1.2
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Interior,29/01/2024,320 x 50,20,0,R$007 ,4.2
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Interior,30/01/2024,300 x 250,92,0,R$034 ,20.4
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Interior,30/01/2024,300 x 600,4,0,R$001 ,0.6
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Interior,30/01/2024,320 x 50,4,0,R$001 ,0.6
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Interior,31/01/2024,300 x 250,49,0,R$018 ,10.8
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Interior,31/01/2024,300 x 250v,14,0,R$033 ,19.8
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Interior,31/01/2024,300 x 600,3,0,R$001 ,0.6
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Interior,31/01/2024,320 x 50,48,0,R$017 ,10.2
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Interior,31/01/2024,728 x 90,1,0,R$000 ,0.0
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Interior,31/01/2024,300 x 250v,11,0,R$026 ,15.6
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Interior,31/01/2024,640 x 480v,11,0,R$026 ,15.6
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Interior,31/01/2024,640 x 480v,1,0,R$002 ,1.2
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,31/01/2024,300 x 250v,2,0,R$005 ,3.0
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,JC Online,29/01/2024,300 x 250,1929,3,R$703 ,421.8
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,JC Online,29/01/2024,300 x 600,190,0,R$069 ,41.4
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,JC Online,29/01/2024,320 x 50,2136,2,R$778 ,466.8
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,JC Online,29/01/2024,728 x 90,396,0,R$144 ,86.4
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,JC Online,30/01/2024,300 x 250,5821,10,R$2121 ,1272.6
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,JC Online,30/01/2024,300 x 600,93,1,R$034 ,20.4
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,JC Online,30/01/2024,320 x 50,1827,7,R$666 ,399.6
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,JC Online,30/01/2024,728 x 90,299,1,R$109 ,65.4
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,JC Online,31/01/2024,300 x 250,2100,5,R$765 ,459.0
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,JC Online,31/01/2024,300 x 250v,933,7,R$2217 ,1330.2
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,JC Online,31/01/2024,300 x 600,53,0,R$019 ,11.4
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,JC Online,31/01/2024,320 x 50,2280,4,R$831 ,498.6
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,JC Online,31/01/2024,728 x 90,187,1,R$068 ,40.8
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Jamildo,29/01/2024,300 x 250,1757,3,R$640 ,384.0
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Jamildo,29/01/2024,320 x 50,2345,0,R$854 ,512.4
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Jamildo,30/01/2024,300 x 250,7046,11,R$2567 ,1540.2
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Jamildo,30/01/2024,320 x 50,3658,5,R$1333 ,799.8
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Jamildo,31/01/2024,300 x 250,3099,6,R$1129 ,677.4
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Jamildo,31/01/2024,300 x 250v,663,0,R$1575 ,945.0
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Jamildo,31/01/2024,320 x 50,4546,8,R$1656 ,993.6
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Jamildo,29/01/2024,300 x 250,434,0,R$158 ,94.8
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Jamildo,29/01/2024,300 x 600,14,0,R$005 ,3.0
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Jamildo,29/01/2024,320 x 50,403,0,R$147 ,88.2
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Jamildo,30/01/2024,300 x 250,1193,1,R$435 ,261.0
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Jamildo,30/01/2024,300 x 600,35,0,R$013 ,7.8
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Jamildo,30/01/2024,320 x 50,56,0,R$020 ,12.0
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Jamildo,30/01/2024,728 x 90,17,0,R$006 ,3.6
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Jamildo,31/01/2024,300 x 250,666,0,R$243 ,145.8
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Jamildo,31/01/2024,300 x 250v,403,0,R$958 ,574.8
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Jamildo,31/01/2024,300 x 600,13,0,R$005 ,3.0
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Jamildo,31/01/2024,320 x 50,192,0,R$070 ,42.0
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Jamildo,31/01/2024,728 x 90,26,0,R$009 ,5.4
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Jamildo,31/01/2024,300 x 250v,42,0,R$100 ,60.0
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Jamildo,31/01/2024,480 x 360v,2435,16,R$5786 ,3471.6
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,30/01/2024,300 x 250,1,0,R$000 ,0.0
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,31/01/2024,480 x 360v,5,0,R$012 ,7.2
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,29/01/2024,300 x 250,1,0,R$000 ,0.0
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,29/01/2024,320 x 50,1,0,R$000 ,0.0
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,30/01/2024,300 x 250,2,0,R$001 ,0.6
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,31/01/2024,300 x 250,2,0,R$001 ,0.6
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,31/01/2024,300 x 250v,2,0,R$005 ,3.0
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Portal NE10,31/01/2024,320 x 50,1,0,R$000 ,0.0
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Social 1,29/01/2024,300 x 250,5851,12,R$2132 ,1279.2
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Social 1,29/01/2024,300 x 600,5,0,R$002 ,1.2
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Social 1,29/01/2024,320 x 50,8175,3,R$2978 ,1786.8
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Social 1,29/01/2024,728 x 90,2,0,R$001 ,0.6
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Social 1,30/01/2024,300 x 250,16893,39,R$6154 ,3692.4
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Social 1,30/01/2024,300 x 600,1,0,R$000 ,0.0
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Social 1,30/01/2024,320 x 50,5090,15,R$1854 ,1112.4
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Social 1,30/01/2024,728 x 90,25,0,R$009 ,5.4
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Social 1,31/01/2024,300 x 250,2342,13,R$853 ,511.8
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Social 1,31/01/2024,300 x 250v,579,2,R$1376 ,825.6
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Social 1,31/01/2024,300 x 600,1,0,R$000 ,0.0
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Social 1,31/01/2024,320 x 50,2362,5,R$860 ,516.0
GLAXOSMITHKLINE BRASIL PRODUTOS PARA CONSUMO E SAUDE LTDA. / 0001-19,Social 1,31/01/2024,728 x 90,8,0,R$003 ,1.8
