Anunciante,Bloco de anúncios,Data,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
Não Identificado,JC Online,01/02/2024,0 x 0,30281,2,"R$54,55 ","32,73","1,8015","R$1,80 ","65,67%"
Não Identificado,JC Online,02/02/2024,0 x 0,25455,1,"R$50,76 ","30,456","1,9941","R$1,99 ","65,52%"
Não Identificado,JC Online,03/02/2024,0 x 0,26559,4,"R$51,17 ","30,702","1,9267","R$1,93 ","66,95%"
Não Identificado,JC Online,04/02/2024,0 x 0,39961,7,"R$70,76 ","42,456","1,7707","R$1,77 ","62,09%"
Não Identificado,JC Online,05/02/2024,0 x 0,15480,1,"R$36,27 ","21,762","2,343","R$2,34 ","67,14%"
Não Identificado,JC Online,06/02/2024,0 x 0,20094,7,"R$38,81 ","23,286","1,9314","R$1,93 ","65,57%"
Não Identificado,JC Online,07/02/2024,0 x 0,42502,7,"R$78,94 ","47,364","1,8573","R$1,86 ","70,31%"
Não Identificado,JC Online,08/02/2024,0 x 0,16275,5,"R$48,09 ","28,854","2,9548","R$2,95 ","71,88%"
Não Identificado,JC Online,09/02/2024,0 x 0,29328,0,"R$75,75 ","45,45","2,5829","R$2,58 ","71,44%"
Não Identificado,JC Online,10/02/2024,0 x 0,16564,1,"R$55,54 ","33,324","3,3531","R$3,35 ","71,70%"
Não Identificado,JC Online,11/02/2024,0 x 0,7905,1,"R$39,48 ","23,688","4,9943","R$4,99 ","69,52%"
Não Identificado,JC Online,12/02/2024,0 x 0,12674,3,"R$33,96 ","20,376","2,6795","R$2,68 ","68,79%"
Não Identificado,JC Online,13/02/2024,0 x 0,6817,1,"R$21,87 ","13,122","3,2082","R$3,21 ","68,49%"
Não Identificado,JC Online,14/02/2024,0 x 0,32921,15,"R$69,46 ","41,676","2,1099","R$2,11 ","63,19%"
Não Identificado,JC Online,15/02/2024,0 x 0,51151,2,"R$116,21 ","69,726","2,2719","R$2,27 ","70,81%"
Não Identificado,JC Online,16/02/2024,0 x 0,47124,0,"R$100,25 ","60,15","2,1274","R$2,13 ","73,75%"
Não Identificado,JC Online,17/02/2024,0 x 0,26519,0,"R$69,41 ","41,646","2,6174","R$2,62 ","76,93%"
Não Identificado,JC Online,18/02/2024,0 x 0,14665,1,"R$55,83 ","33,498","3,807","R$3,81 ","73,26%"
Não Identificado,Jamildo,01/02/2024,0 x 0,43313,0,"R$67,25 ","40,35","1,5527","R$1,55 ","64,87%"
Não Identificado,Jamildo,02/02/2024,0 x 0,39642,0,"R$76,43 ","45,858","1,928","R$1,93 ","60,86%"
Não Identificado,Jamildo,03/02/2024,0 x 0,41343,0,"R$70,51 ","42,306","1,7055","R$1,71 ","63,01%"
Não Identificado,Jamildo,04/02/2024,0 x 0,81375,0,"R$129,03 ","77,418","1,5856","R$1,59 ","60,65%"
Não Identificado,Jamildo,05/02/2024,0 x 0,36096,0,"R$75,44 ","45,264","2,09","R$2,09 ","62,95%"
Não Identificado,Jamildo,06/02/2024,0 x 0,45162,0,"R$80,34 ","48,204","1,7789","R$1,78 ","62,82%"
Não Identificado,Jamildo,07/02/2024,0 x 0,98491,0,"R$176,77 ","106,062","1,7948","R$1,79 ","68,13%"
Não Identificado,Jamildo,08/02/2024,0 x 0,52126,0,"R$124,33 ","74,598","2,3852","R$2,39 ","67,28%"
Não Identificado,Jamildo,09/02/2024,0 x 0,62757,0,"R$125,32 ","75,192","1,9969","R$2,00 ","70,39%"
Não Identificado,Jamildo,10/02/2024,0 x 0,83468,0,"R$222,28 ","133,368","2,6631","R$2,66 ","77,28%"
Não Identificado,Jamildo,11/02/2024,0 x 0,19919,0,"R$61,13 ","36,678","3,0689","R$3,07 ","64,73%"
Não Identificado,Jamildo,12/02/2024,0 x 0,25076,0,"R$78,63 ","47,178","3,1357","R$3,14 ","60,55%"
Não Identificado,Jamildo,13/02/2024,0 x 0,9463,0,"R$30,66 ","18,396","3,24","R$3,24 ","61,99%"
Não Identificado,Jamildo,14/02/2024,0 x 0,15972,0,"R$40,93 ","24,558","2,5626","R$2,56 ","62,64%"
Não Identificado,Jamildo,15/02/2024,0 x 0,19825,0,"R$44,53 ","26,718","2,2462","R$2,25 ","70,45%"
Não Identificado,Jamildo,16/02/2024,0 x 0,26661,0,"R$57,48 ","34,488","2,156","R$2,16 ","74,41%"
Não Identificado,Jamildo,17/02/2024,0 x 0,10333,0,"R$26,36 ","15,816","2,5511","R$2,55 ","75,77%"
Não Identificado,Jamildo,18/02/2024,0 x 0,6228,0,"R$20,63 ","12,378","3,3125","R$3,31 ","73,75%"
Não Identificado,JC Online,01/02/2024,0 x 0,8,0,"R$0,01 ","0,006","1,25","R$0,95 ","0,00%"
Não Identificado,JC Online,02/02/2024,0 x 0,7,0,"R$0,02 ","0,012","2,8571","R$2,78 ","0,00%"
Não Identificado,JC Online,03/02/2024,0 x 0,5,0,"R$0,01 ","0,006","2,0","R$1,30 ","0,00%"
Não Identificado,JC Online,04/02/2024,0 x 0,5,0,"R$0,01 ","0,006","2,0","R$2,13 ","0,00%"
Não Identificado,JC Online,05/02/2024,0 x 0,4,0,"R$0,02 ","0,012","5,0","R$4,20 ","0,00%"
Não Identificado,JC Online,06/02/2024,0 x 0,5,0,"R$0,01 ","0,006","2,0","R$1,65 ","0,00%"
Não Identificado,JC Online,07/02/2024,0 x 0,4,0,"R$0,00 ","0,0","0,0","R$0,81 ","0,00%"
Não Identificado,JC Online,08/02/2024,0 x 0,4,0,"R$0,00 ","0,0","0,0","R$0,66 ","0,00%"
Não Identificado,JC Online,09/02/2024,0 x 0,5,0,"R$0,01 ","0,006","2,0","R$1,04 ","0,00%"
Não Identificado,JC Online,10/02/2024,0 x 0,4,0,"R$0,01 ","0,006","2,5","R$1,73 ","0,00%"
Não Identificado,JC Online,11/02/2024,0 x 0,7,0,"R$0,01 ","0,006","1,4286","R$1,79 ","0,00%"
Não Identificado,JC Online,12/02/2024,0 x 0,6,0,"R$0,01 ","0,006","1,6667","R$1,56 ","0,00%"
Não Identificado,JC Online,13/02/2024,0 x 0,8,0,"R$0,01 ","0,006","1,25","R$1,09 ","0,00%"
Não Identificado,JC Online,14/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0","R$0,99 ","0,00%"
Não Identificado,JC Online,15/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0","R$2,08 ","0,00%"
Não Identificado,JC Online,16/02/2024,0 x 0,4,0,"R$0,00 ","0,0","0,0","R$0,55 ","0,00%"
Não Identificado,JC Online,17/02/2024,0 x 0,4,0,"R$0,01 ","0,006","2,5","R$2,40 ","0,00%"
Não Identificado,JC Online,18/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0","R$2,82 ","0,00%"
Não Identificado,JC Online,01/02/2024,0 x 0,19002,19,"R$26,94 ","16,164","1,4177","R$1,42 ","96,82%"
Não Identificado,JC Online,02/02/2024,0 x 0,16485,32,"R$19,08 ","11,448","1,1574","R$1,16 ","97,66%"
Não Identificado,JC Online,03/02/2024,0 x 0,3909,10,"R$6,65 ","3,99","1,7012","R$1,70 ","97,82%"
Não Identificado,JC Online,04/02/2024,0 x 0,8183,13,"R$12,46 ","7,476","1,5227","R$1,52 ","97,65%"
Não Identificado,JC Online,05/02/2024,0 x 0,20601,30,"R$24,41 ","14,646","1,1849","R$1,19 ","97,36%"
Não Identificado,JC Online,06/02/2024,0 x 0,23133,35,"R$25,08 ","15,048","1,0842","R$1,08 ","96,82%"
Não Identificado,JC Online,07/02/2024,0 x 0,15203,33,"R$19,54 ","11,724","1,2853","R$1,29 ","97,47%"
Não Identificado,JC Online,08/02/2024,0 x 0,1649,5,"R$3,79 ","2,274","2,2984","R$2,30 ","97,63%"
Não Identificado,JC Online,09/02/2024,0 x 0,12052,27,"R$16,54 ","9,924","1,3724","R$1,37 ","97,10%"
Não Identificado,JC Online,10/02/2024,0 x 0,8004,18,"R$13,02 ","7,812","1,6267","R$1,63 ","97,85%"
Não Identificado,JC Online,11/02/2024,0 x 0,7052,20,"R$11,06 ","6,636","1,5683","R$1,57 ","97,21%"
Não Identificado,JC Online,12/02/2024,0 x 0,9222,16,"R$13,06 ","7,836","1,4162","R$1,42 ","97,79%"
Não Identificado,JC Online,13/02/2024,0 x 0,10053,11,"R$13,24 ","7,944","1,317","R$1,32 ","97,64%"
Não Identificado,JC Online,14/02/2024,0 x 0,18638,30,"R$21,66 ","12,996","1,1621","R$1,16 ","97,16%"
Não Identificado,JC Online,15/02/2024,0 x 0,24552,43,"R$30,19 ","18,114","1,2296","R$1,23 ","96,78%"
Não Identificado,JC Online,16/02/2024,0 x 0,21476,35,"R$26,90 ","16,14","1,2526","R$1,25 ","97,76%"
Não Identificado,JC Online,17/02/2024,0 x 0,10838,25,"R$16,47 ","9,882","1,5197","R$1,52 ","97,46%"
Não Identificado,JC Online,18/02/2024,0 x 0,8754,25,"R$15,81 ","9,486","1,806","R$1,81 ","97,78%"
Não Identificado,Jamildo,01/02/2024,0 x 0,7910,0,"R$15,67 ","9,402","1,981","R$1,98 ","58,07%"
Não Identificado,Jamildo,02/02/2024,0 x 0,5627,0,"R$12,06 ","7,236","2,1432","R$2,14 ","60,31%"
Não Identificado,Jamildo,03/02/2024,0 x 0,2743,0,"R$5,76 ","3,456","2,0999","R$2,10 ","64,49%"
Não Identificado,Jamildo,04/02/2024,0 x 0,2646,0,"R$5,84 ","3,504","2,2071","R$2,21 ","64,37%"
Não Identificado,Jamildo,05/02/2024,0 x 0,4740,0,"R$12,90 ","7,74","2,7215","R$2,72 ","61,00%"
Não Identificado,Jamildo,06/02/2024,0 x 0,4188,0,"R$10,56 ","6,336","2,5215","R$2,52 ","62,52%"
Não Identificado,Jamildo,07/02/2024,0 x 0,4937,0,"R$11,95 ","7,17","2,4205","R$2,42 ","65,98%"
Não Identificado,Jamildo,08/02/2024,0 x 0,3931,0,"R$13,23 ","7,938","3,3656","R$3,37 ","67,62%"
Não Identificado,Jamildo,09/02/2024,0 x 0,3378,0,"R$9,99 ","5,994","2,9574","R$2,96 ","66,76%"
Não Identificado,Jamildo,10/02/2024,0 x 0,1877,0,"R$5,11 ","3,066","2,7224","R$2,72 ","70,49%"
Não Identificado,Jamildo,11/02/2024,0 x 0,1165,0,"R$4,61 ","2,766","3,9571","R$3,95 ","65,49%"
Não Identificado,Jamildo,12/02/2024,0 x 0,4368,0,"R$13,93 ","8,358","3,1891","R$3,19 ","66,92%"
Não Identificado,Jamildo,13/02/2024,0 x 0,1121,0,"R$4,36 ","2,616","3,8894","R$3,89 ","58,57%"
Não Identificado,Jamildo,14/02/2024,0 x 0,2192,0,"R$7,96 ","4,776","3,6314","R$3,63 ","58,79%"
Não Identificado,Jamildo,15/02/2024,0 x 0,3887,0,"R$10,76 ","6,456","2,7682","R$2,77 ","58,46%"
Não Identificado,Jamildo,16/02/2024,0 x 0,2193,0,"R$7,51 ","4,506","3,4245","R$3,42 ","65,28%"
Não Identificado,Jamildo,17/02/2024,0 x 0,610,0,"R$2,50 ","1,5","4,0984","R$4,09 ","67,70%"
Não Identificado,Jamildo,18/02/2024,0 x 0,457,0,"R$2,08 ","1,248","4,5514","R$4,54 ","68,71%"
Não Identificado,Jamildo,01/02/2024,0 x 0,13023,14,"R$14,18 ","8,508","1,0888","R$1,09 ","97,04%"
Não Identificado,Jamildo,02/02/2024,0 x 0,10249,11,"R$11,40 ","6,84","1,1123","R$1,11 ","97,00%"
Não Identificado,Jamildo,03/02/2024,0 x 0,2925,5,"R$4,18 ","2,508","1,4291","R$1,43 ","96,58%"
Não Identificado,Jamildo,04/02/2024,0 x 0,2942,6,"R$4,23 ","2,538","1,4378","R$1,44 ","97,35%"
Não Identificado,Jamildo,05/02/2024,0 x 0,19517,30,"R$22,19 ","13,314","1,137","R$1,14 ","96,96%"
Não Identificado,Jamildo,06/02/2024,0 x 0,18015,35,"R$19,95 ","11,97","1,1074","R$1,11 ","96,34%"
Não Identificado,Jamildo,07/02/2024,0 x 0,15650,20,"R$16,78 ","10,068","1,0722","R$1,07 ","97,00%"
Não Identificado,Jamildo,08/02/2024,0 x 0,15115,19,"R$17,31 ","10,386","1,1452","R$1,15 ","97,43%"
Não Identificado,Jamildo,09/02/2024,0 x 0,10635,9,"R$11,87 ","7,122","1,1161","R$1,12 ","97,56%"
Não Identificado,Jamildo,10/02/2024,0 x 0,3984,3,"R$5,29 ","3,174","1,3278","R$1,33 ","97,97%"
Não Identificado,Jamildo,11/02/2024,0 x 0,2244,6,"R$3,25 ","1,95","1,4483","R$1,45 ","96,93%"
Não Identificado,Jamildo,12/02/2024,0 x 0,7702,4,"R$12,69 ","7,614","1,6476","R$1,65 ","97,58%"
Não Identificado,Jamildo,13/02/2024,0 x 0,4022,8,"R$4,91 ","2,946","1,2208","R$1,22 ","97,34%"
Não Identificado,Jamildo,14/02/2024,0 x 0,9690,10,"R$11,41 ","6,846","1,1775","R$1,18 ","96,91%"
Não Identificado,Jamildo,15/02/2024,0 x 0,13545,16,"R$14,39 ","8,634","1,0624","R$1,06 ","95,50%"
Não Identificado,Jamildo,16/02/2024,0 x 0,7645,7,"R$9,92 ","5,952","1,2976","R$1,30 ","96,71%"
Não Identificado,Jamildo,17/02/2024,0 x 0,2410,5,"R$3,92 ","2,352","1,6266","R$1,63 ","97,76%"
Não Identificado,Jamildo,18/02/2024,0 x 0,2480,4,"R$3,60 ","2,16","1,4516","R$1,45 ","96,53%"
Não Identificado,Jamildo,01/02/2024,0 x 0,1635,4,"R$4,20 ","2,52","2,5688","R$2,57 ","72,20%"
Não Identificado,Jamildo,02/02/2024,0 x 0,1518,12,"R$3,77 ","2,262","2,4835","R$2,48 ","77,59%"
Não Identificado,Jamildo,03/02/2024,0 x 0,1113,7,"R$2,85 ","1,71","2,5606","R$2,56 ","77,18%"
Não Identificado,Jamildo,04/02/2024,0 x 0,729,3,"R$2,09 ","1,254","2,8669","R$2,86 ","75,70%"
Não Identificado,Jamildo,05/02/2024,0 x 0,2744,10,"R$5,74 ","3,444","2,0918","R$2,09 ","82,00%"
Não Identificado,Jamildo,06/02/2024,0 x 0,2025,10,"R$5,74 ","3,444","2,8346","R$2,84 ","80,52%"
Não Identificado,Jamildo,07/02/2024,0 x 0,2230,14,"R$7,19 ","4,314","3,2242","R$3,22 ","81,18%"
Não Identificado,Jamildo,08/02/2024,0 x 0,1830,2,"R$6,88 ","4,128","3,7596","R$3,76 ","83,61%"
Não Identificado,Jamildo,09/02/2024,0 x 0,1712,4,"R$4,28 ","2,568","2,5","R$2,50 ","83,96%"
Não Identificado,Jamildo,10/02/2024,0 x 0,976,4,"R$3,17 ","1,902","3,248","R$3,25 ","82,76%"
Não Identificado,Jamildo,11/02/2024,0 x 0,606,1,"R$2,31 ","1,386","3,8119","R$3,82 ","79,43%"
Não Identificado,Jamildo,12/02/2024,0 x 0,2187,14,"R$7,68 ","4,608","3,5117","R$3,51 ","82,19%"
Não Identificado,Jamildo,13/02/2024,0 x 0,582,4,"R$2,22 ","1,332","3,8144","R$3,81 ","80,98%"
Não Identificado,Jamildo,14/02/2024,0 x 0,1314,5,"R$3,72 ","2,232","2,8311","R$2,83 ","82,67%"
Não Identificado,Jamildo,15/02/2024,0 x 0,826,7,"R$2,02 ","1,212","2,4455","R$2,44 ","81,69%"
Não Identificado,Jamildo,16/02/2024,0 x 0,843,0,"R$2,03 ","1,218","2,4081","R$2,41 ","73,61%"
Não Identificado,Jamildo,17/02/2024,0 x 0,271,1,"R$0,90 ","0,54","3,321","R$3,30 ","81,35%"
Não Identificado,Jamildo,18/02/2024,0 x 0,306,1,"R$1,26 ","0,756","4,1176","R$4,11 ","81,47%"
Não Identificado,Portal NE10,01/02/2024,0 x 0,3,0,"R$0,00 ","0,0","0,0","R$0,58 ","66,67%"
Não Identificado,Portal NE10,04/02/2024,0 x 0,6,0,"R$0,03 ","0,018","5,0","R$5,06 ","60,00%"
Não Identificado,Portal NE10,05/02/2024,0 x 0,2,0,"R$0,00 ","0,0","0,0","R$0,26 ","100,00%"
Não Identificado,Portal NE10,07/02/2024,0 x 0,4,0,"R$0,00 ","0,0","0,0","R$0,23 ","75,00%"
Não Identificado,Portal NE10,08/02/2024,0 x 0,5,0,"R$0,00 ","0,0","0,0","R$0,29 ","80,00%"
Não Identificado,Portal NE10,09/02/2024,0 x 0,5,0,"R$0,00 ","0,0","0,0","R$0,51 ","80,00%"
Não Identificado,Portal NE10,10/02/2024,0 x 0,2,0,"R$0,00 ","0,0","0,0","R$0,49 ","50,00%"
Não Identificado,Portal NE10,11/02/2024,0 x 0,2,0,"R$0,00 ","0,0","0,0","R$0,68 ","100,00%"
Não Identificado,Portal NE10,12/02/2024,0 x 0,2,0,"R$0,00 ","0,0","0,0","R$0,67 ","100,00%"
Não Identificado,Portal NE10,13/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0","R$0,42 ","0,00%"
Não Identificado,Portal NE10,14/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0","R$0,24 ","0,00%"
Não Identificado,Portal NE10,15/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0","R$0,21 ","0,00%"
Não Identificado,Portal NE10,16/02/2024,0 x 0,2,0,"R$0,00 ","0,0","0,0","R$1,62 ","50,00%"
Não Identificado,Portal NE10,17/02/2024,0 x 0,3,0,"R$0,02 ","0,012","6,6667","R$5,09 ","100,00%"
Não Identificado,JC Online,02/02/2024,0 x 0,5,0,"R$0,03 ","0,018","6,0","R$6,62 ","100,00%"
Não Identificado,JC Online,03/02/2024,0 x 0,2,0,"R$0,00 ","0,0","0,0","R$0,89 ","100,00%"
Não Identificado,JC Online,04/02/2024,0 x 0,2,0,"R$0,00 ","0,0","0,0","R$0,25 ","100,00%"
Não Identificado,JC Online,05/02/2024,0 x 0,8,0,"R$0,02 ","0,012","2,5","R$2,01 ","71,43%"
Não Identificado,JC Online,06/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0","R$0,26 ","100,00%"
Não Identificado,JC Online,07/02/2024,0 x 0,2,0,"R$0,00 ","0,0","0,0","R$0,91 ","100,00%"
Não Identificado,JC Online,08/02/2024,0 x 0,3,0,"R$0,00 ","0,0","0,0","R$0,36 ","100,00%"
Não Identificado,JC Online,09/02/2024,0 x 0,9,0,"R$0,01 ","0,006","1,1111","R$0,61 ","100,00%"
Não Identificado,JC Online,10/02/2024,0 x 0,2,0,"R$0,00 ","0,0","0,0","R$0,06 ","50,00%"
Não Identificado,JC Online,11/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0","R$1,58 ","100,00%"
Não Identificado,JC Online,12/02/2024,0 x 0,3,0,"R$0,01 ","0,006","3,3333","R$1,91 ","66,67%"
Não Identificado,JC Online,16/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0","R$1,46 ","100,00%"
Não Identificado,JC Online,18/02/2024,0 x 0,1,0,"R$0,00 ","0,0","0,0","R$1,70 ","100,00%"
Não Identificado,Portal NE10,01/02/2024,0 x 0,27,0,"R$0,02 ","0,012","0,7407","R$0,89 ","70,37%"
Não Identificado,Portal NE10,02/02/2024,0 x 0,54,0,"R$0,07 ","0,042","1,2963","R$1,30 ","59,26%"
Não Identificado,Portal NE10,03/02/2024,0 x 0,79,0,"R$0,08 ","0,048","1,0127","R$1,03 ","75,95%"
Não Identificado,Portal NE10,04/02/2024,0 x 0,94,0,"R$0,12 ","0,072","1,2766","R$1,30 ","71,28%"
Não Identificado,Portal NE10,05/02/2024,0 x 0,36,0,"R$0,04 ","0,024","1,1111","R$1,17 ","50,00%"
Não Identificado,Portal NE10,06/02/2024,0 x 0,42,0,"R$0,16 ","0,096","3,8095","R$3,72 ","50,00%"
Não Identificado,Portal NE10,07/02/2024,0 x 0,58,0,"R$0,08 ","0,048","1,3793","R$1,32 ","72,41%"
Não Identificado,Portal NE10,08/02/2024,0 x 0,22,0,"R$0,07 ","0,042","3,1818","R$3,36 ","45,45%"
Não Identificado,Portal NE10,09/02/2024,0 x 0,13,0,"R$0,01 ","0,006","0,7692","R$0,68 ","69,23%"
Não Identificado,Portal NE10,10/02/2024,0 x 0,46,0,"R$0,08 ","0,048","1,7391","R$1,65 ","65,22%"
Não Identificado,Portal NE10,11/02/2024,0 x 0,21,0,"R$0,05 ","0,03","2,381","R$2,32 ","76,19%"
Não Identificado,Portal NE10,12/02/2024,0 x 0,48,0,"R$0,06 ","0,036","1,25","R$1,32 ","66,67%"
Não Identificado,Portal NE10,13/02/2024,0 x 0,30,0,"R$0,04 ","0,024","1,3333","R$1,37 ","70,00%"
Não Identificado,Portal NE10,14/02/2024,0 x 0,36,0,"R$0,08 ","0,048","2,2222","R$2,34 ","63,89%"
Não Identificado,Portal NE10,15/02/2024,0 x 0,43,0,"R$0,06 ","0,036","1,3953","R$1,30 ","62,79%"
Não Identificado,Portal NE10,16/02/2024,0 x 0,52,0,"R$0,05 ","0,03","0,9615","R$1,01 ","42,31%"
Não Identificado,Portal NE10,17/02/2024,0 x 0,56,0,"R$0,07 ","0,042","1,25","R$1,27 ","67,86%"
Não Identificado,Portal NE10,18/02/2024,0 x 0,34,0,"R$0,06 ","0,036","1,7647","R$1,78 ","73,53%"
Não Identificado,Social 1,01/02/2024,0 x 0,27277,0,"R$32,79 ","19,674","1,2021","R$1,20 ","62,72%"
Não Identificado,Social 1,02/02/2024,0 x 0,40457,0,"R$53,36 ","32,016","1,3189","R$1,32 ","58,53%"
Não Identificado,Social 1,03/02/2024,0 x 0,64576,0,"R$87,78 ","52,668","1,3593","R$1,36 ","60,60%"
Não Identificado,Social 1,04/02/2024,0 x 0,38972,0,"R$48,75 ","29,25","1,2509","R$1,25 ","60,58%"
Não Identificado,Social 1,05/02/2024,0 x 0,105365,5,"R$167,94 ","100,764","1,5939","R$1,59 ","55,65%"
Não Identificado,Social 1,06/02/2024,0 x 0,133259,1,"R$171,80 ","103,08","1,2892","R$1,29 ","55,07%"
Não Identificado,Social 1,07/02/2024,0 x 0,55321,2,"R$83,73 ","50,238","1,5135","R$1,51 ","61,91%"
Não Identificado,Social 1,08/02/2024,0 x 0,29518,4,"R$70,63 ","42,378","2,3928","R$2,39 ","61,89%"
Não Identificado,Social 1,09/02/2024,0 x 0,46947,5,"R$95,07 ","57,042","2,025","R$2,03 ","60,83%"
Não Identificado,Social 1,10/02/2024,0 x 0,68378,0,"R$139,01 ","83,406","2,033","R$2,03 ","66,57%"
Não Identificado,Social 1,11/02/2024,0 x 0,98370,1,"R$143,36 ","86,016","1,4574","R$1,46 ","63,05%"
Não Identificado,Social 1,12/02/2024,0 x 0,114428,3,"R$177,51 ","106,506","1,5513","R$1,55 ","59,97%"
Não Identificado,Social 1,13/02/2024,0 x 0,127144,2,"R$185,85 ","111,51","1,4617","R$1,46 ","58,59%"
Não Identificado,Social 1,14/02/2024,0 x 0,79766,0,"R$129,19 ","77,514","1,6196","R$1,62 ","65,51%"
Não Identificado,Social 1,15/02/2024,0 x 0,104193,1,"R$132,92 ","79,752","1,2757","R$1,28 ","70,62%"
Não Identificado,Social 1,16/02/2024,0 x 0,41970,0,"R$65,69 ","39,414","1,5652","R$1,57 ","70,15%"
Não Identificado,Social 1,17/02/2024,0 x 0,58838,0,"R$73,67 ","44,202","1,2521","R$1,25 ","66,74%"
Não Identificado,Social 1,18/02/2024,0 x 0,47002,0,"R$71,86 ","43,116","1,5289","R$1,53 ","73,12%"
Não Identificado,Social 1,01/02/2024,0 x 0,28,0,"R$0,04 ","0,024","1,4286","R$1,56 ","0,00%"
Não Identificado,Social 1,02/02/2024,0 x 0,27,0,"R$0,07 ","0,042","2,5926","R$2,50 ","0,00%"
Não Identificado,Social 1,03/02/2024,0 x 0,46,0,"R$0,06 ","0,036","1,3043","R$1,31 ","2,17%"
Não Identificado,Social 1,04/02/2024,0 x 0,66,0,"R$0,10 ","0,06","1,5152","R$1,49 ","0,00%"
Não Identificado,Social 1,05/02/2024,0 x 0,43,0,"R$0,06 ","0,036","1,3953","R$1,50 ","0,00%"
Não Identificado,Social 1,06/02/2024,0 x 0,46,0,"R$0,06 ","0,036","1,3043","R$1,34 ","0,00%"
Não Identificado,Social 1,07/02/2024,0 x 0,45,0,"R$0,06 ","0,036","1,3333","R$1,42 ","0,00%"
Não Identificado,Social 1,08/02/2024,0 x 0,60,0,"R$0,08 ","0,048","1,3333","R$1,30 ","0,00%"
Não Identificado,Social 1,09/02/2024,0 x 0,81,0,"R$0,11 ","0,066","1,358","R$1,37 ","0,00%"
Não Identificado,Social 1,10/02/2024,0 x 0,59,0,"R$0,07 ","0,042","1,1864","R$1,27 ","0,00%"
Não Identificado,Social 1,11/02/2024,0 x 0,58,0,"R$0,08 ","0,048","1,3793","R$1,42 ","0,00%"
Não Identificado,Social 1,12/02/2024,0 x 0,54,0,"R$0,08 ","0,048","1,4815","R$1,46 ","0,00%"
Não Identificado,Social 1,13/02/2024,0 x 0,84,0,"R$0,13 ","0,078","1,5476","R$1,50 ","0,00%"
Não Identificado,Social 1,14/02/2024,0 x 0,44,0,"R$0,06 ","0,036","1,3636","R$1,26 ","0,00%"
Não Identificado,Social 1,15/02/2024,0 x 0,42,0,"R$0,05 ","0,03","1,1905","R$1,14 ","0,00%"
Não Identificado,Social 1,16/02/2024,0 x 0,31,0,"R$0,05 ","0,03","1,6129","R$1,64 ","0,00%"
Não Identificado,Social 1,17/02/2024,0 x 0,36,0,"R$0,04 ","0,024","1,1111","R$1,14 ","0,00%"
Não Identificado,Social 1,18/02/2024,0 x 0,23,0,"R$0,05 ","0,03","2,1739","R$2,33 ","0,00%"
Não Identificado,Social 1,01/02/2024,0 x 0,2264,3,"R$2,99 ","1,794","1,3207","R$1,32 ","97,17%"
Não Identificado,Social 1,02/02/2024,0 x 0,2236,5,"R$3,27 ","1,962","1,4624","R$1,46 ","97,67%"
Não Identificado,Social 1,03/02/2024,0 x 0,1332,1,"R$1,88 ","1,128","1,4114","R$1,41 ","97,37%"
Não Identificado,Social 1,04/02/2024,0 x 0,1465,3,"R$2,75 ","1,65","1,8771","R$1,88 ","98,57%"
Não Identificado,Social 1,05/02/2024,0 x 0,10024,21,"R$13,52 ","8,112","1,3488","R$1,35 ","96,52%"
Não Identificado,Social 1,06/02/2024,0 x 0,10407,27,"R$13,41 ","8,046","1,2886","R$1,29 ","96,90%"
Não Identificado,Social 1,07/02/2024,0 x 0,5330,7,"R$6,97 ","4,182","1,3077","R$1,31 ","96,94%"
Não Identificado,Social 1,08/02/2024,0 x 0,5506,3,"R$7,03 ","4,218","1,2768","R$1,28 ","96,89%"
Não Identificado,Social 1,09/02/2024,0 x 0,5887,10,"R$8,28 ","4,968","1,4065","R$1,41 ","97,60%"
Não Identificado,Social 1,10/02/2024,0 x 0,2845,5,"R$6,25 ","3,75","2,1968","R$2,20 ","97,01%"
Não Identificado,Social 1,11/02/2024,0 x 0,4436,7,"R$7,74 ","4,644","1,7448","R$1,75 ","97,25%"
Não Identificado,Social 1,12/02/2024,0 x 0,4918,10,"R$7,74 ","4,644","1,5738","R$1,57 ","97,36%"
Não Identificado,Social 1,13/02/2024,0 x 0,5266,17,"R$7,80 ","4,68","1,4812","R$1,48 ","96,77%"
Não Identificado,Social 1,14/02/2024,0 x 0,8691,9,"R$11,06 ","6,636","1,2726","R$1,27 ","97,34%"
Não Identificado,Social 1,15/02/2024,0 x 0,6810,10,"R$9,28 ","5,568","1,3627","R$1,36 ","95,61%"
Não Identificado,Social 1,16/02/2024,0 x 0,3486,4,"R$5,46 ","3,276","1,5663","R$1,57 ","96,90%"
Não Identificado,Social 1,17/02/2024,0 x 0,2306,2,"R$4,05 ","2,43","1,7563","R$1,76 ","96,18%"
