Anunciante,Bloco de anúncios,Data,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
Redecard S/A/0001-04,TV Jornal,20/02/2024,320 x 50,17,0,"R$0,16 ","0,096","9,4118","R$9,39 ","76,47%"
Redecard S/A/0001-04,TV Jornal,20/02/2024,480 x 360v,358,2,"R$26,94 ","16,164","75,2514","R$75,24 ","92,09%"
Redecard S/A/0001-04,Interior,20/02/2024,320 x 50,3,1,"R$0,03 ","0,018","10,0","R$9,39 ","100,00%"
SECRETARIA DE COMUNICACAO,Portal NE10,20/02/2024,320 x 50,48,0,"R$0,00 ","0,0","0,0","R$0,00 ","81,25%"
SECRETARIA DE COMUNICACAO,Portal NE10,20/02/2024,320 x 50,44,0,"R$0,00 ","0,0","0,0","R$0,00 ","81,82%"
SECRETARIA DE COMUNICACAO,Portal NE10,20/02/2024,320 x 50,2,0,"R$0,00 ","0,0","0,0","R$0,00 ","50,00%"
SECRETARIA DE COMUNICACAO,Portal NE10,20/02/2024,320 x 50,13,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
SECRETARIA DE COMUNICACAO,Interior,20/02/2024,320 x 50,23,0,"R$0,00 ","0,0","0,0","R$0,00 ","82,61%"
SECRETARIA DE COMUNICACAO,Interior,20/02/2024,320 x 50,5,0,"R$0,00 ","0,0","0,0","R$0,00 ","80,00%"
SECRETARIA DE COMUNICACAO,JC Online,20/02/2024,320 x 50,3862,7,"R$0,00 ","0,0","0,0","R$0,00 ","89,45%"
SECRETARIA DE COMUNICACAO,JC Online,20/02/2024,970 x 250,5,0,"R$0,00 ","0,0","0,0","R$0,00 ","60,00%"
SECRETARIA DE COMUNICACAO,Jamildo,20/02/2024,320 x 50,1566,2,"R$0,00 ","0,0","0,0","R$0,00 ","97,48%"
SECRETARIA DE COMUNICACAO,JC Online,20/02/2024,320 x 50,2871,1,"R$0,00 ","0,0","0,0","R$0,00 ","97,63%"
SECRETARIA DE COMUNICACAO,Jamildo,20/02/2024,320 x 50,61,0,"R$0,00 ","0,0","0,0","R$0,00 ","85,25%"
SECRETARIA DE COMUNICACAO,Jamildo,20/02/2024,320 x 50,701,0,"R$0,00 ","0,0","0,0","R$0,00 ","97,43%"
SECRETARIA DE COMUNICACAO,Portal NE10,20/02/2024,320 x 50,8,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
SECRETARIA DE COMUNICACAO,Social 1,20/02/2024,320 x 50,2319,4,"R$0,00 ","0,0","0,0","R$0,00 ","95,96%"
SECRETARIA DE COMUNICACAO,Social 1,20/02/2024,320 x 50,1689,3,"R$0,00 ","0,0","0,0","R$0,00 ","96,98%"
SECRETARIA DE COMUNICACAO,Social 1,20/02/2024,320 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
SECRETARIA DE COMUNICACAO,Blog do Torcedor,20/02/2024,320 x 50,112,0,"R$0,00 ","0,0","0,0","R$0,00 ","87,27%"
SECRETARIA DE COMUNICACAO,Blog do Torcedor,20/02/2024,320 x 50,241,0,"R$0,00 ","0,0","0,0","R$0,00 ","97,51%"
SECRETARIA DE COMUNICACAO,JC HTML,20/02/2024,320 x 50,67,0,"R$0,00 ","0,0","0,0","R$0,00 ","65,67%"
SECRETARIA DE COMUNICACAO,JC Online,20/02/2024,320 x 50,87,0,"R$0,00 ","0,0","0,0","R$0,00 ","98,85%"
SECRETARIA DE COMUNICACAO,Portal NE10,20/02/2024,320 x 50,42,0,"R$0,00 ","0,0","0,0","R$0,00 ","92,86%"
SECRETARIA DE COMUNICACAO,Portal NE10,20/02/2024,320 x 50,22,1,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
SECRETARIA DE COMUNICACAO,Portal NE10,20/02/2024,320 x 50,2,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
SECRETARIA DE COMUNICACAO,Rádio Jornal,20/02/2024,320 x 50,814,0,"R$0,00 ","0,0","0,0","R$0,00 ","78,22%"
SECRETARIA DE COMUNICACAO,Rádio Jornal,20/02/2024,970 x 250,4,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
SECRETARIA DE COMUNICACAO,Rádio Jornal,20/02/2024,320 x 50,672,1,"R$0,00 ","0,0","0,0","R$0,00 ","98,21%"
SECRETARIA DE COMUNICACAO,Rádio Jornal,20/02/2024,320 x 50,46,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
SECRETARIA DE COMUNICACAO,TV Jornal,20/02/2024,320 x 50,939,2,"R$0,00 ","0,0","0,0","R$0,00 ","85,39%"
SECRETARIA DE COMUNICACAO,TV Jornal,20/02/2024,970 x 250,3,0,"R$0,00 ","0,0","0,0","R$0,00 ","66,67%"
SECRETARIA DE COMUNICACAO,TV Jornal,20/02/2024,320 x 50,178,1,"R$0,00 ","0,0","0,0","R$0,00 ","97,19%"
SECRETARIA DE COMUNICACAO,TV Jornal,20/02/2024,320 x 50,4,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
SECRETARIA DE COMUNICACAO,Interior,20/02/2024,320 x 50,11,0,"R$0,00 ","0,0","0,0","R$0,00 ","72,73%"
SENDAS DISTRIBUIDORA S/A / 0305-93,Portal NE10,20/02/2024,300 x 250,1,0,"R$0,01 ","0,006","10,0","R$6,50 ","0,00%"
SENDAS DISTRIBUIDORA S/A / 0305-93,Portal NE10,20/02/2024,320 x 50,3,0,"R$0,02 ","0,012","6,6667","R$6,50 ","66,67%"
SENDAS DISTRIBUIDORA S/A / 0305-93,Portal NE10,20/02/2024,300 x 250,21,0,"R$0,14 ","0,084","6,6667","R$6,50 ","76,19%"
SENDAS DISTRIBUIDORA S/A / 0305-93,Portal NE10,20/02/2024,320 x 50,52,0,"R$0,34 ","0,204","6,5385","R$6,50 ","84,62%"
SENDAS DISTRIBUIDORA S/A / 0305-93,Interior,20/02/2024,300 x 250,7,0,"R$0,05 ","0,03","7,1429","R$6,50 ","42,86%"
SENDAS DISTRIBUIDORA S/A / 0305-93,Interior,20/02/2024,320 x 50,1,0,"R$0,01 ","0,006","10,0","R$6,50 ","0,00%"
SENDAS DISTRIBUIDORA S/A / 0305-93,JC Online,20/02/2024,300 x 250,529,1,"R$3,44 ","2,064","6,5028","R$6,50 ","55,60%"
SENDAS DISTRIBUIDORA S/A / 0305-93,JC Online,20/02/2024,320 x 50,2702,2,"R$17,56 ","10,536","6,4989","R$6,50 ","89,07%"
SENDAS DISTRIBUIDORA S/A / 0305-93,Jamildo,20/02/2024,300 x 250,1298,1,"R$8,44 ","5,064","6,5023","R$6,50 ","37,92%"
SENDAS DISTRIBUIDORA S/A / 0305-93,Jamildo,20/02/2024,320 x 50,16759,48,"R$108,92 ","65,352","6,4992","R$6,50 ","96,88%"
SENDAS DISTRIBUIDORA S/A / 0305-93,Jamildo,20/02/2024,300 x 250,54,0,"R$0,35 ","0,21","6,4815","R$6,50 ","81,48%"
SENDAS DISTRIBUIDORA S/A / 0305-93,Jamildo,20/02/2024,320 x 50,28,0,"R$0,18 ","0,108","6,4286","R$6,50 ","82,14%"
SENDAS DISTRIBUIDORA S/A / 0305-93,Portal NE10,20/02/2024,320 x 50,2,0,"R$0,01 ","0,006","5,0","R$6,50 ","100,00%"
SENDAS DISTRIBUIDORA S/A / 0305-93,Social 1,20/02/2024,300 x 250,2221,1,"R$14,43 ","8,658","6,4971","R$6,50 ","54,55%"
SENDAS DISTRIBUIDORA S/A / 0305-93,Social 1,20/02/2024,320 x 50,2689,2,"R$17,48 ","10,488","6,5006","R$6,50 ","96,68%"
SENDAS DISTRIBUIDORA S/A / 0305-93,Blog do Torcedor,20/02/2024,300 x 250,63,0,"R$0,41 ","0,246","6,5079","R$6,50 ","58,73%"
SENDAS DISTRIBUIDORA S/A / 0305-93,Blog do Torcedor,20/02/2024,320 x 50,398,1,"R$2,59 ","1,554","6,5075","R$6,50 ","98,23%"
SENDAS DISTRIBUIDORA S/A / 0305-93,Blog do Torcedor,20/02/2024,320 x 50,1,0,"R$0,01 ","0,006","10,0","R$6,50 ","100,00%"
SENDAS DISTRIBUIDORA S/A / 0305-93,JC HTML,20/02/2024,300 x 250,26,0,"R$0,17 ","0,102","6,5385","R$6,50 ","65,38%"
SENDAS DISTRIBUIDORA S/A / 0305-93,JC HTML,20/02/2024,320 x 50,22,0,"R$0,14 ","0,084","6,3636","R$6,50 ","63,64%"
SENDAS DISTRIBUIDORA S/A / 0305-93,JC Online,20/02/2024,320 x 50,6,0,"R$0,04 ","0,024","6,6667","R$6,50 ","100,00%"
SENDAS DISTRIBUIDORA S/A / 0305-93,Portal NE10,20/02/2024,300 x 250,7,0,"R$0,05 ","0,03","7,1429","R$6,50 ","28,57%"
SENDAS DISTRIBUIDORA S/A / 0305-93,Portal NE10,20/02/2024,320 x 50,3,0,"R$0,02 ","0,012","6,6667","R$6,50 ","66,67%"
SENDAS DISTRIBUIDORA S/A / 0305-93,Rádio Jornal,20/02/2024,300 x 250,13,0,"R$0,08 ","0,048","6,1538","R$6,50 ","30,77%"
SENDAS DISTRIBUIDORA S/A / 0305-93,Rádio Jornal,20/02/2024,320 x 50,57,0,"R$0,37 ","0,222","6,4912","R$6,50 ","78,95%"
SENDAS DISTRIBUIDORA S/A / 0305-93,Rádio Jornal,20/02/2024,320 x 50,1,0,"R$0,01 ","0,006","10,0","R$6,50 ","100,00%"
SENDAS DISTRIBUIDORA S/A / 0305-93,TV Jornal,20/02/2024,300 x 250,43,0,"R$0,28 ","0,168","6,5116","R$6,50 ","58,14%"
SENDAS DISTRIBUIDORA S/A / 0305-93,TV Jornal,20/02/2024,320 x 50,56,0,"R$0,36 ","0,216","6,4286","R$6,50 ","87,50%"
SENDAS DISTRIBUIDORA S/A / 0305-93,TV Jornal,20/02/2024,320 x 50,1,0,"R$0,01 ","0,006","10,0","R$6,50 ","100,00%"
SENDAS DISTRIBUIDORA S/A / 0305-93,Interior,20/02/2024,320 x 50,1,0,"R$0,01 ","0,006","10,0","R$6,50 ","100,00%"
Seedtag,Portal NE10,20/02/2024,1 x 1,10,0,"R$0,01 ","0,006","1,0","R$0,61 ","80,00%"
Seedtag,Portal NE10,20/02/2024,1 x 1,21,0,"R$0,03 ","0,018","1,4286","R$1,37 ","85,71%"
Seedtag,Portal NE10,20/02/2024,1 x 1,235,0,"R$0,22 ","0,132","0,9362","R$0,94 ","49,79%"
Seedtag,Portal NE10,20/02/2024,1 x 1,551,0,"R$0,83 ","0,498","1,5064","R$1,51 ","90,56%"
Seedtag,Portal NE10,20/02/2024,1 x 1,232,0,"R$0,19 ","0,114","0,819","R$0,84 ","62,93%"
Seedtag,Interior,20/02/2024,1 x 1,11,0,"R$0,02 ","0,012","1,8182","R$2,00 ","90,91%"
Seedtag,Interior,20/02/2024,1 x 1,1,0,"R$0,00 ","0,0","0,0","R$0,64 ","0,00%"
Seedtag,JC Online,20/02/2024,1 x 1,9,0,"R$0,01 ","0,006","1,1111","R$1,43 ","77,78%"
Seedtag,JC Online,20/02/2024,1 x 1,9820,0,"R$17,58 ","10,548","1,7902","R$1,79 ","94,21%"
Seedtag,Jamildo,20/02/2024,1 x 1,6734,0,"R$14,16 ","8,496","2,1028","R$2,10 ","93,21%"
Seedtag,Jamildo,20/02/2024,1 x 1,406,0,"R$0,44 ","0,264","1,0837","R$1,08 ","50,74%"
Seedtag,Social 1,20/02/2024,1 x 1,511,0,"R$0,68 ","0,408","1,3307","R$1,33 ","56,56%"
Seedtag,Social 1,20/02/2024,1 x 1,17944,0,"R$37,95 ","22,77","2,1149","R$2,11 ","94,39%"
Seedtag,Blog do Torcedor,20/02/2024,1 x 1,124,0,"R$0,17 ","0,102","1,371","R$1,33 ","27,42%"
Seedtag,Blog do Torcedor,20/02/2024,1 x 1,3077,0,"R$6,68 ","4,008","2,1709","R$2,17 ","93,37%"
Seedtag,JC Online,20/02/2024,1 x 1,578,0,"R$0,59 ","0,354","1,0208","R$1,03 ","60,03%"
Seedtag,JC HTML,20/02/2024,1 x 1,5,0,"R$0,01 ","0,006","2,0","R$2,22 ","60,00%"
Seedtag,Portal NE10,20/02/2024,1 x 1,12,0,"R$0,02 ","0,012","1,6667","R$1,93 ","58,33%"
Seedtag,Portal NE10,20/02/2024,1 x 1,76,0,"R$0,14 ","0,084","1,8421","R$1,78 ","92,11%"
Seedtag,Portal NE10,20/02/2024,1 x 1,19,0,"R$0,02 ","0,012","1,0526","R$1,14 ","47,37%"
Seedtag,Rádio Jornal,20/02/2024,1 x 1,18,0,"R$0,02 ","0,012","1,1111","R$0,88 ","55,56%"
Seedtag,Rádio Jornal,20/02/2024,1 x 1,96,0,"R$0,16 ","0,096","1,6667","R$1,67 ","93,75%"
Seedtag,Rádio Jornal,20/02/2024,1 x 1,9,0,"R$0,01 ","0,006","1,1111","R$0,82 ","100,00%"
Seedtag,Rádio Jornal,20/02/2024,1 x 1,2,0,"R$0,00 ","0,0","0,0","R$1,66 ","100,00%"
Seedtag,TV Jornal,20/02/2024,1 x 1,420,0,"R$0,70 ","0,42","1,6667","R$1,65 ","96,43%"
Seedtag,TV Jornal,20/02/2024,1 x 1,22,0,"R$0,03 ","0,018","1,3636","R$1,17 ","95,45%"
SmartAdserver,Portal NE10,20/02/2024,1 x 1,17,0,"R$0,08 ","0,048","4,7059","R$4,63 ","82,35%"
SmartAdserver,Portal NE10,20/02/2024,1 x 1,16,0,"R$0,06 ","0,036","3,75","R$3,99 ","93,75%"
SmartAdserver,Portal NE10,20/02/2024,1 x 1,1,0,"R$0,00 ","0,0","0,0","R$2,93 ","0,00%"
SmartAdserver,Portal NE10,20/02/2024,1 x 1,51,0,"R$0,34 ","0,204","6,6667","R$6,60 ","54,90%"
SmartAdserver,Portal NE10,20/02/2024,1 x 1,345,0,"R$1,56 ","0,936","4,5217","R$4,51 ","90,72%"
SmartAdserver,Portal NE10,20/02/2024,480 x 360v,139,0,"R$0,82 ","0,492","5,8993","R$5,93 ","73,38%"
SmartAdserver,Portal NE10,20/02/2024,1 x 1,82,0,"R$0,40 ","0,24","4,878","R$4,84 ","54,88%"
SmartAdserver,Portal NE10,20/02/2024,480 x 360v,2,0,"R$0,01 ","0,006","5,0","R$5,28 ","100,00%"
SmartAdserver,Interior,20/02/2024,1 x 1,20,0,"R$0,14 ","0,084","7,0","R$7,10 ","95,00%"
SmartAdserver,Interior,20/02/2024,1 x 1,1,0,"R$0,00 ","0,0","0,0","R$4,86 ","0,00%"
SmartAdserver,Portal NE10,20/02/2024,1 x 1,1,0,"R$0,00 ","0,0","0,0","R$1,14 ","0,00%"
SmartAdserver,JC Online,20/02/2024,1 x 1,19,0,"R$0,07 ","0,042","3,6842","R$3,91 ","63,16%"
SmartAdserver,JC Online,20/02/2024,1 x 1,1652,0,"R$6,91 ","4,146","4,1828","R$4,18 ","92,01%"
SmartAdserver,Jamildo,20/02/2024,1 x 1,1198,0,"R$4,78 ","2,868","3,99","R$3,99 ","91,32%"
SmartAdserver,Jamildo,20/02/2024,1 x 1,109,0,"R$0,56 ","0,336","5,1376","R$5,11 ","65,14%"
SmartAdserver,Jamildo,20/02/2024,480 x 360v,350,0,"R$1,00 ","0,6","2,8571","R$2,84 ","80,46%"
SmartAdserver,Social 1,20/02/2024,1 x 1,1032,0,"R$3,87 ","2,322","3,75","R$3,75 ","68,90%"
SmartAdserver,Social 1,20/02/2024,1 x 1,5044,0,"R$19,97 ","11,982","3,9592","R$3,96 ","90,84%"
SmartAdserver,Social 1,20/02/2024,480 x 360v,389,1,"R$1,75 ","1,05","4,4987","R$4,49 ","82,43%"
SmartAdserver,Blog do Torcedor,20/02/2024,1 x 1,34,0,"R$0,17 ","0,102","5,0","R$4,91 ","55,88%"
SmartAdserver,Blog do Torcedor,20/02/2024,1 x 1,455,0,"R$1,96 ","1,176","4,3077","R$4,30 ","90,55%"
SmartAdserver,Blog do Torcedor,20/02/2024,480 x 360v,61,0,"R$0,19 ","0,114","3,1148","R$3,11 ","70,49%"
SmartAdserver,JC Online,20/02/2024,480 x 360v,230,0,"R$0,59 ","0,354","2,5652","R$2,56 ","82,82%"
SmartAdserver,JC Online,20/02/2024,1 x 1,110,0,"R$0,61 ","0,366","5,5455","R$5,52 ","63,64%"
SmartAdserver,Portal NE10,20/02/2024,1 x 1,31,0,"R$0,14 ","0,084","4,5161","R$4,42 ","74,19%"
SmartAdserver,Portal NE10,20/02/2024,1 x 1,52,0,"R$0,26 ","0,156","5,0","R$4,95 ","84,62%"
SmartAdserver,Portal NE10,20/02/2024,480 x 360v,8,0,"R$0,04 ","0,024","5,0","R$5,62 ","62,50%"
SmartAdserver,Portal NE10,20/02/2024,1 x 1,6,0,"R$0,04 ","0,024","6,6667","R$6,37 ","50,00%"
SmartAdserver,Rádio Jornal,20/02/2024,1 x 1,26,0,"R$0,13 ","0,078","5,0","R$5,02 ","69,23%"
SmartAdserver,Rádio Jornal,20/02/2024,1 x 1,52,0,"R$0,24 ","0,144","4,6154","R$4,57 ","98,08%"
SmartAdserver,Rádio Jornal,20/02/2024,1 x 1,1,0,"R$0,00 ","0,0","0,0","R$3,03 ","100,00%"
SmartAdserver,Rádio Jornal,20/02/2024,1 x 1,1,0,"R$0,01 ","0,006","10,0","R$5,01 ","100,00%"
SmartAdserver,Rádio Jornal,20/02/2024,480 x 360v,2,0,"R$0,00 ","0,0","0,0","R$0,94 ","100,00%"
SmartAdserver,Rádio Jornal,20/02/2024,1 x 1,9,0,"R$0,05 ","0,03","5,5556","R$5,30 ","66,67%"
SmartAdserver,TV Jornal,20/02/2024,1 x 1,11,0,"R$0,04 ","0,024","3,6364","R$3,85 ","54,55%"
SmartAdserver,TV Jornal,20/02/2024,1 x 1,221,0,"R$0,99 ","0,594","4,4796","R$4,48 ","88,69%"
SmartAdserver,TV Jornal,20/02/2024,1 x 1,14,0,"R$0,05 ","0,03","3,5714","R$3,84 ","64,29%"
SmartAdserver,TV Jornal,20/02/2024,480 x 360v,5,0,"R$0,02 ","0,012","4,0","R$4,31 ","60,00%"
SmartAdserver,Interior,20/02/2024,1 x 1,1,0,"R$0,01 ","0,006","10,0","R$7,94 ","0,00%"
The Rubicon Project,Portal NE10,20/02/2024,1 x 1,12,0,"R$0,02 ","0,012","1,6667","R$1,44 ","75,00%"
The Rubicon Project,Portal NE10,20/02/2024,1 x 1,78,0,"R$0,07 ","0,042","0,8974","R$0,89 ","91,03%"
The Rubicon Project,Portal NE10,20/02/2024,1 x 1,224,0,"R$0,44 ","0,264","1,9643","R$1,97 ","57,14%"
The Rubicon Project,Portal NE10,20/02/2024,1 x 1,1601,0,"R$2,52 ","1,512","1,574","R$1,57 ","89,13%"
The Rubicon Project,Portal NE10,20/02/2024,1 x 1,66,0,"R$0,08 ","0,048","1,2121","R$1,20 ","69,70%"
The Rubicon Project,Interior,20/02/2024,1 x 1,117,0,"R$0,17 ","0,102","1,453","R$1,45 ","99,15%"
The Rubicon Project,JC Online,20/02/2024,1 x 1,214,0,"R$0,63 ","0,378","2,9439","R$2,96 ","74,30%"
The Rubicon Project,Jamildo,20/02/2024,1 x 1,143,0,"R$0,32 ","0,192","2,2378","R$2,21 ","72,03%"
The Rubicon Project,JC Online,20/02/2024,1 x 1,8869,0,"R$12,77 ","7,662","1,4398","R$1,44 ","93,04%"
The Rubicon Project,Jamildo,20/02/2024,1 x 1,4316,0,"R$6,05 ","3,63","1,4018","R$1,40 ","92,24%"
The Rubicon Project,Jamildo,20/02/2024,1 x 1,231,0,"R$0,35 ","0,21","1,5152","R$1,53 ","61,47%"
The Rubicon Project,Social 1,20/02/2024,1 x 1,26373,0,"R$32,04 ","19,224","1,2149","R$1,21 ","44,10%"
The Rubicon Project,Social 1,20/02/2024,1 x 1,7543,0,"R$12,65 ","7,59","1,6771","R$1,68 ","91,90%"
The Rubicon Project,Blog do Torcedor,20/02/2024,1 x 1,118,0,"R$0,20 ","0,12","1,6949","R$1,70 ","47,46%"
The Rubicon Project,Blog do Torcedor,20/02/2024,1 x 1,1892,0,"R$3,10 ","1,86","1,6385","R$1,64 ","91,54%"
The Rubicon Project,JC Online,20/02/2024,1 x 1,268,0,"R$0,45 ","0,27","1,6791","R$1,67 ","49,63%"
The Rubicon Project,JC HTML,20/02/2024,1 x 1,5,0,"R$0,02 ","0,012","4,0","R$3,22 ","100,00%"
The Rubicon Project,Portal NE10,20/02/2024,1 x 1,73,0,"R$0,11 ","0,066","1,5068","R$1,50 ","47,95%"
The Rubicon Project,Portal NE10,20/02/2024,1 x 1,230,0,"R$0,33 ","0,198","1,4348","R$1,42 ","89,57%"
The Rubicon Project,Portal NE10,20/02/2024,1 x 1,7,0,"R$0,01 ","0,006","1,4286","R$1,21 ","42,86%"
The Rubicon Project,Rádio Jornal,20/02/2024,1 x 1,29,0,"R$0,08 ","0,048","2,7586","R$2,80 ","55,17%"
The Rubicon Project,Rádio Jornal,20/02/2024,1 x 1,210,0,"R$0,34 ","0,204","1,619","R$1,60 ","89,52%"
The Rubicon Project,Rádio Jornal,20/02/2024,1 x 1,8,0,"R$0,00 ","0,0","0,0","R$0,55 ","100,00%"
The Rubicon Project,Rádio Jornal,20/02/2024,1 x 1,3,0,"R$0,01 ","0,006","3,3333","R$3,14 ","100,00%"
The Rubicon Project,TV Jornal,20/02/2024,1 x 1,14,0,"R$0,04 ","0,024","2,8571","R$2,90 ","42,86%"
The Rubicon Project,TV Jornal,20/02/2024,1 x 1,476,0,"R$0,73 ","0,438","1,5336","R$1,54 ","93,70%"
The Rubicon Project,TV Jornal,20/02/2024,1 x 1,10,0,"R$0,01 ","0,006","1,0","R$1,12 ","70,00%"
UNICAP,Portal NE10,20/02/2024,970 x 250,18,0,"R$0,00 ","0,0","0,0","R$0,00 ","50,00%"
UNICAP,Portal NE10,20/02/2024,970 x 250,4,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,00%"
UNICAP,Interior,20/02/2024,970 x 250,57,0,"R$0,00 ","0,0","0,0","R$0,00 ","54,39%"
UNICAP,Portal NE10,20/02/2024,970 x 250,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UNICAP,JC Online,20/02/2024,970 x 250,5079,2,"R$0,00 ","0,0","0,0","R$0,00 ","65,52%"
UNICAP,Jamildo,20/02/2024,970 x 250,1324,1,"R$0,00 ","0,0","0,0","R$0,00 ","63,60%"
UNICAP,Social 1,20/02/2024,970 x 250,764,0,"R$0,00 ","0,0","0,0","R$0,00 ","75,92%"
UNICAP,Blog do Torcedor,20/02/2024,970 x 250,478,0,"R$0,00 ","0,0","0,0","R$0,00 ","73,22%"
UNICAP,JC Online,20/02/2024,970 x 250,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UNICAP,JC Classico,20/02/2024,970 x 250,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UNICAP,Portal NE10,20/02/2024,970 x 250,20,0,"R$0,00 ","0,0","0,0","R$0,00 ","45,00%"
UNICAP,Rádio Jornal,20/02/2024,970 x 250,27,0,"R$0,00 ","0,0","0,0","R$0,00 ","62,96%"
UNICAP,TV Jornal,20/02/2024,970 x 250,36,0,"R$0,00 ","0,0","0,0","R$0,00 ","83,33%"
UOL ADS,Portal NE10,20/02/2024,300 x 250,87,0,"R$0,00 ","0,0","0,0","R$0,05 ","64,37%"
UOL ADS,Portal NE10,20/02/2024,300 x 50,35,0,"R$0,03 ","0,018","0,8571","R$0,95 ","74,29%"
UOL ADS,Portal NE10,20/02/2024,300 x 600,8,0,"R$0,00 ","0,0","0,0","R$0,00 ","50,00%"
UOL ADS,Portal NE10,20/02/2024,320 x 50,58,0,"R$0,00 ","0,0","0,0","R$0,00 ","70,69%"
UOL ADS,Portal NE10,20/02/2024,728 x 90,7,0,"R$0,00 ","0,0","0,0","R$0,00 ","71,43%"
UOL ADS,Portal NE10,20/02/2024,970 x 250,70,0,"R$0,00 ","0,0","0,0","R$0,00 ","52,86%"
UOL ADS,Portal NE10,20/02/2024,Nativo,1495,0,"R$0,51 ","0,306","0,3411","R$0,34 ","58,53%"
UOL ADS,Portal NE10,20/02/2024,300 x 50,6,0,"R$0,01 ","0,006","1,6667","R$0,95 ","100,00%"
UOL ADS,Portal NE10,20/02/2024,320 x 100,71,0,"R$0,13 ","0,078","1,831","R$1,81 ","91,55%"
UOL ADS,Portal NE10,20/02/2024,300 x 250,3,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Portal NE10,20/02/2024,970 x 250,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Portal NE10,20/02/2024,Nativo,11,0,"R$0,02 ","0,012","1,8182","R$1,57 ","45,45%"
UOL ADS,Portal NE10,20/02/2024,250 x 250,69,0,"R$0,00 ","0,0","0,0","R$0,00 ","57,97%"
UOL ADS,Portal NE10,20/02/2024,300 x 250,826,0,"R$0,03 ","0,018","0,0363","R$0,04 ","59,44%"
UOL ADS,Portal NE10,20/02/2024,300 x 50,1117,1,"R$1,06 ","0,636","0,949","R$0,95 ","64,91%"
UOL ADS,Portal NE10,20/02/2024,300 x 600,142,0,"R$0,00 ","0,0","0,0","R$0,01 ","26,76%"
UOL ADS,Portal NE10,20/02/2024,320 x 50,479,0,"R$0,00 ","0,0","0,0","R$0,00 ","78,08%"
UOL ADS,Portal NE10,20/02/2024,728 x 90,149,0,"R$0,01 ","0,006","0,0671","R$0,06 ","52,35%"
UOL ADS,Portal NE10,20/02/2024,970 x 250,105,0,"R$0,00 ","0,0","0,0","R$0,00 ","60,95%"
UOL ADS,Portal NE10,20/02/2024,970 x 90,14,0,"R$0,00 ","0,0","0,0","R$0,00 ","71,43%"
UOL ADS,Portal NE10,20/02/2024,Nativo,31761,9,"R$6,41 ","3,846","0,2018","R$0,20 ","53,33%"
UOL ADS,Portal NE10,20/02/2024,300 x 50,297,0,"R$0,28 ","0,168","0,9428","R$0,95 ","95,62%"
UOL ADS,Portal NE10,20/02/2024,320 x 100,1025,0,"R$1,86 ","1,116","1,8146","R$1,81 ","91,32%"
UOL ADS,Portal NE10,20/02/2024,480 x 360v,7,0,"R$0,28 ","0,168","40,0","R$40,00 ","85,71%"
UOL ADS,Portal NE10,20/02/2024,300 x 50,74,0,"R$0,07 ","0,042","0,9459","R$0,95 ","87,84%"
UOL ADS,Portal NE10,20/02/2024,480 x 360v,5,0,"R$0,20 ","0,12","40,0","R$40,00 ","60,00%"
UOL ADS,Interior,20/02/2024,120 x 600,1,0,"R$0,01 ","0,006","10,0","R$10,15 ","100,00%"
UOL ADS,Interior,20/02/2024,300 x 250,71,0,"R$0,00 ","0,0","0,0","R$0,02 ","59,15%"
UOL ADS,Interior,20/02/2024,300 x 600,138,0,"R$0,00 ","0,0","0,0","R$0,00 ","89,13%"
UOL ADS,Interior,20/02/2024,320 x 50,10,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Interior,20/02/2024,728 x 90,5,0,"R$0,00 ","0,0","0,0","R$0,00 ","80,00%"
UOL ADS,Interior,20/02/2024,970 x 250,6,0,"R$0,00 ","0,0","0,0","R$0,00 ","16,67%"
UOL ADS,Interior,20/02/2024,Nativo,2365,1,"R$0,47 ","0,282","0,1987","R$0,20 ","56,15%"
UOL ADS,Interior,20/02/2024,300 x 50,18,0,"R$0,02 ","0,012","1,1111","R$0,95 ","88,89%"
UOL ADS,Interior,20/02/2024,320 x 100,2,0,"R$0,00 ","0,0","0,0","R$1,81 ","100,00%"
UOL ADS,Interior,20/02/2024,480 x 360v,7,0,"R$0,28 ","0,168","40,0","R$40,00 ","42,86%"
UOL ADS,Interior,20/02/2024,728 x 90,2,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
