Advertiser,Ad unit,Date,Creative size,Advertiser ID,Ad unit ID,Total impressions,Total clicks,Total CPM and CPC revenue (R$),Total average eCPM (R$),Total Active View % viewable impressions
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,300 x 250,22352326,",10869286,11238766,21268726,",7,0,"R$0,05 ","R$7,06 ","42,86%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,300 x 50,22352326,",10869286,11238766,21268726,",2,0,"R$0,01 ","R$7,06 ","0,00%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,320 x 50,22352326,",10869286,11238766,21268726,",51,0,"R$0,36 ","R$7,06 ","82,35%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,728 x 90,22352326,",10869286,11238766,21268726,",1,0,"R$0,01 ","R$7,06 ","100,00%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,300 x 100,22352326,",10869286,11238766,21268726,22834992269,",6,0,"R$0,04 ","R$7,06 ","83,33%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,300 x 50,22352326,",10869286,11238766,21268726,22834992269,",4,0,"R$0,03 ","R$7,06 ","100,00%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,320 x 100,22352326,",10869286,11238766,21268726,22834992269,",3,0,"R$0,02 ","R$7,06 ","100,00%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,320 x 50,22352326,",10869286,11238766,21268726,22834992269,",2,0,"R$0,01 ","R$7,06 ","100,00%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,728 x 90,22352326,",10869286,11238766,21268726,22834992269,",1,0,"R$0,01 ","R$7,06 ","100,00%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/1/2024,300 x 250,22352326,",10869286,11238766,21268726,21725415585,22503128490,",280,1,"R$1,98 ","R$7,06 ","42,14%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/1/2024,320 x 50,22352326,",10869286,11238766,21268726,21725415585,22503128490,",107,0,"R$0,75 ","R$7,06 ","40,19%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/1/2024,728 x 90,22352326,",10869286,11238766,21268726,21725415585,22503128490,",1,0,"R$0,01 ","R$7,06 ","0,00%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,300 x 100,22352326,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",144,0,"R$1,02 ","R$7,06 ","84,72%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,300 x 50,22352326,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",124,0,"R$0,87 ","R$7,06 ","76,61%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,320 x 100,22352326,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",144,0,"R$1,02 ","R$7,06 ","82,64%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,320 x 50,22352326,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",73,0,"R$0,52 ","R$7,06 ","68,49%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,728 x 90,22352326,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",2,0,"R$0,01 ","R$7,06 ","100,00%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » in-article (22503434018),10/1/2024,480 x 360v,22352326,",10869286,11238766,21268726,21725415585,22503128490,22503434018,",2,0,"R$0,08 ","R$41,33 ","100,00%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,300 x 100,22352326,",10869286,11238766,21268726,21725415585,22462745544,",15,0,"R$0,11 ","R$7,06 ","100,00%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,300 x 250,22352326,",10869286,11238766,21268726,21725415585,22462745544,",3,0,"R$0,02 ","R$7,06 ","33,33%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,300 x 50,22352326,",10869286,11238766,21268726,21725415585,22462745544,",18,0,"R$0,13 ","R$7,06 ","88,89%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,320 x 100,22352326,",10869286,11238766,21268726,21725415585,22462745544,",10,0,"R$0,07 ","R$7,06 ","90,00%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,320 x 50,22352326,",10869286,11238766,21268726,21725415585,22462745544,",16,0,"R$0,11 ","R$7,06 ","37,50%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,480 x 360v,22352326,",10869286,11238766,21268726,21725415585,22462745544,",1,0,"R$0,04 ","R$41,33 ","100,00%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402),10/1/2024,480 x 360v,22352326,",10869286,11238766,21268726,21814348402,",5,0,"R$0,21 ","R$41,33 ","83,33%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),10/1/2024,300 x 250,22352326,",10869286,11238766,21722702436,",1,0,"R$0,01 ","R$7,06 ","0,00%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),10/1/2024,300 x 250,22352326,",10869286,11238766,21719551231,",1,0,"R$0,01 ","R$7,06 ","0,00%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724),10/1/2024,320 x 50,22352326,",10869286,11238766,21719551231,21798635724,",7,0,"R$0,05 ","R$7,06 ","100,00%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722),10/1/2024,300 x 250,22352326,",10869286,11238766,23166879722,",48,0,"R$0,34 ","R$7,06 ","66,67%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722),10/1/2024,320 x 50,22352326,",10869286,11238766,23166879722,",202,0,"R$1,43 ","R$7,06 ","55,94%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » anchor (23197218187),10/1/2024,300 x 100,22352326,",10869286,11238766,23166879722,23197218187,",43,0,"R$0,30 ","R$7,06 ","88,37%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » anchor (23197218187),10/1/2024,300 x 50,22352326,",10869286,11238766,23166879722,23197218187,",55,0,"R$0,39 ","R$7,06 ","90,91%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » anchor (23197218187),10/1/2024,320 x 100,22352326,",10869286,11238766,23166879722,23197218187,",44,0,"R$0,31 ","R$7,06 ","97,73%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » anchor (23197218187),10/1/2024,320 x 50,22352326,",10869286,11238766,23166879722,23197218187,",22,0,"R$0,16 ","R$7,06 ","95,45%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » anchor (23197218187),10/1/2024,728 x 90,22352326,",10869286,11238766,23166879722,23197218187,",15,0,"R$0,11 ","R$7,06 ","93,33%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » in-article (23198148525),10/1/2024,480 x 360v,22352326,",10869286,11238766,23166879722,23198148525,",1,0,"R$0,04 ","R$41,33 ","100,00%"
Petroleo Brasileiro/0001-01,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),10/1/2024,300 x 250,22352326,",10869286,11238766,17743246,",1,0,"R$0,01 ","R$7,06 ","100,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » anchor (22834406532),10/1/2024,1 x 1,5139474455,",10869286,11238766,22834406532,",33,0,"R$0,06 ","R$1,68 ","90,91%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361),10/1/2024,480 x 360v,5139474455,",10869286,11238766,21723566961,21814819361,",4,0,"R$0,01 ","R$1,47 ","0,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » in-article (21720229610),10/1/2024,480 x 360v,5139474455,",10869286,11238766,21720229610,",2,0,"R$0,00 ","R$0,66 ","100,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),10/1/2024,1 x 1,5139474455,",10869286,11238766,21737767482,22834637125,",146,0,"R$0,32 ","R$2,17 ","89,04%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482) » anchor (23202852290),10/1/2024,1 x 1,5139474455,",10869286,11238766,21737767482,23201951482,23202852290,",2,0,"R$0,00 ","R$0,71 ","50,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),10/1/2024,480 x 360v,5139474455,",10869286,11238766,21737767482,21823750911,",4,0,"R$0,00 ","R$1,05 ","75,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,1 x 1,5139474455,",10869286,11238766,21268726,22834992269,",957,0,"R$1,14 ","R$1,19 ","91,85%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,1 x 1,5139474455,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",1049,0,"R$1,55 ","R$1,47 ","62,44%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,1 x 1,5139474455,",10869286,11238766,21268726,21725415585,22462745544,",69,0,"R$0,14 ","R$2,07 ","82,61%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » anchor (22835339397),10/1/2024,1 x 1,5139474455,",10869286,11238766,21268726,21725415585,22462745544,22835339397,",13,0,"R$0,02 ","R$1,17 ","76,92%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402),10/1/2024,480 x 360v,5139474455,",10869286,11238766,21268726,21814348402,",8,0,"R$0,01 ","R$1,39 ","75,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436) » in-article (22521807661),10/1/2024,480 x 360v,5139474455,",10869286,11238766,21722702436,22521807661,",1,0,"R$0,00 ","R$0,44 ","0,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » anchor (22834993604),10/1/2024,1 x 1,5139474455,",10869286,11238766,21719551231,22834993604,",3,0,"R$0,00 ","R$0,87 ","0,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724) » anchor (22835868507),10/1/2024,1 x 1,5139474455,",10869286,11238766,21719551231,21798635724,22835868507,",20,0,"R$0,02 ","R$1,05 ","65,00%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » anchor (23197218187),10/1/2024,1 x 1,5139474455,",10869286,11238766,23166879722,23197218187,",23703,0,"R$63,37 ","R$2,67 ","92,99%"
Seedtag,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),10/1/2024,1 x 1,5139474455,",10869286,11238766,17743246,22834637230,",46,0,"R$0,11 ","R$2,31 ","58,70%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766),10/1/2024,1 x 1,4740103842,",10869286,11238766,",2,0,"R$0,01 ","R$7,28 ","50,00%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » anchor (22834406532),10/1/2024,1 x 1,4740103842,",10869286,11238766,22834406532,",15,0,"R$0,02 ","R$1,61 ","93,33%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/1/2024,1 x 1,4740103842,",10869286,11238766,21723566961,",5,0,"R$0,01 ","R$1,25 ","100,00%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361),10/1/2024,480 x 360v,4740103842,",10869286,11238766,21723566961,21814819361,",610,0,"R$0,99 ","R$1,62 ","64,21%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » in-article (21720229610),10/1/2024,480 x 360v,4740103842,",10869286,11238766,21720229610,",7,0,"R$0,00 ","R$0,59 ","100,00%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),10/1/2024,1 x 1,4740103842,",10869286,11238766,21737767482,",64,0,"R$0,25 ","R$3,87 ","57,81%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),10/1/2024,1 x 1,4740103842,",10869286,11238766,21737767482,22834637125,",23,0,"R$0,05 ","R$2,07 ","86,96%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482),10/1/2024,1 x 1,4740103842,",10869286,11238766,21737767482,23201951482,",2,0,"R$0,00 ","R$0,71 ","0,00%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),10/1/2024,480 x 360v,4740103842,",10869286,11238766,21737767482,21823750911,",37,0,"R$0,04 ","R$1,11 ","80,00%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911) » outstream (22691595915),10/1/2024,1 x 1,4740103842,",10869286,11238766,21737767482,21823750911,22691595915,",1,0,"R$0,00 ","R$0,22 ","100,00%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,1 x 1,4740103842,",10869286,11238766,21268726,",351,0,"R$0,90 ","R$2,56 ","72,08%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,1 x 1,4740103842,",10869286,11238766,21268726,22834992269,",333,0,"R$0,39 ","R$1,18 ","85,59%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » oviral (21725355524) » in-article (21823751460),10/1/2024,480 x 360v,4740103842,",10869286,11238766,21268726,21725415585,21725355524,21823751460,",1,0,"R$0,00 ","R$1,04 ","100,00%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/1/2024,1 x 1,4740103842,",10869286,11238766,21268726,21725415585,22503128490,",870,0,"R$1,62 ","R$1,87 ","47,13%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,1 x 1,4740103842,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",479,0,"R$0,88 ","R$1,83 ","66,81%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » in-article (22503434018),10/1/2024,480 x 360v,4740103842,",10869286,11238766,21268726,21725415585,22503128490,22503434018,",27,0,"R$0,03 ","R$1,16 ","96,30%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,1 x 1,4740103842,",10869286,11238766,21268726,21725415585,22462745544,",22,0,"R$0,05 ","R$2,20 ","59,09%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » anchor (22835339397),10/1/2024,1 x 1,4740103842,",10869286,11238766,21268726,21725415585,22462745544,22835339397,",2,0,"R$0,00 ","R$0,38 ","50,00%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » in-article (22473635649),10/1/2024,480 x 360v,4740103842,",10869286,11238766,21268726,21725415585,22462745544,22473635649,",5,0,"R$0,00 ","R$0,85 ","100,00%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » turismodevalor (22672701000) » in-article (22673287160),10/1/2024,480 x 360v,4740103842,",10869286,11238766,21268726,21725415585,22672701000,22673287160,",2,0,"R$0,00 ","R$0,93 ","100,00%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402),10/1/2024,480 x 360v,4740103842,",10869286,11238766,21268726,21814348402,",275,1,"R$0,34 ","R$1,25 ","89,22%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402) » outstream (22691595903),10/1/2024,1 x 1,4740103842,",10869286,11238766,21268726,21814348402,22691595903,",1,0,"R$0,01 ","R$10,95 ","0,00%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),10/1/2024,1 x 1,4740103842,",10869286,11238766,21722702436,",2,0,"R$0,01 ","R$3,52 ","0,00%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436) » in-article (22521807661),10/1/2024,480 x 360v,4740103842,",10869286,11238766,21722702436,22521807661,",29,0,"R$0,07 ","R$2,51 ","64,29%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),10/1/2024,1 x 1,4740103842,",10869286,11238766,21719551231,",38,0,"R$0,04 ","R$1,00 ","97,37%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » in-article (21814456428),10/1/2024,480 x 360v,4740103842,",10869286,11238766,21719551231,21814456428,",9,0,"R$0,01 ","R$0,73 ","88,89%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722),10/1/2024,1 x 1,4740103842,",10869286,11238766,23166879722,",12089,0,"R$32,49 ","R$2,69 ","53,51%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » anchor (23197218187),10/1/2024,1 x 1,4740103842,",10869286,11238766,23166879722,23197218187,",8191,0,"R$27,56 ","R$3,36 ","89,59%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),10/1/2024,1 x 1,4740103842,",10869286,11238766,17743246,22834637230,",29,0,"R$0,08 ","R$2,65 ","55,17%"
SmartAdserver,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » in-article (21814237394),10/1/2024,480 x 360v,4740103842,",10869286,11238766,17743246,21814237394,",4,0,"R$0,00 ","R$0,41 ","75,00%"
The Rubicon Project,parceiros (10869286) » ne_10 (11238766) » anchor (22834406532),10/1/2024,1 x 1,29886166,",10869286,11238766,22834406532,",1,0,"R$0,00 ","R$1,74 ","100,00%"
The Rubicon Project,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/1/2024,1 x 1,29886166,",10869286,11238766,21723566961,",2,0,"R$0,00 ","R$2,29 ","50,00%"
The Rubicon Project,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),10/1/2024,1 x 1,29886166,",10869286,11238766,21723566961,22835570053,",1,0,"R$0,00 ","R$4,48 ","0,00%"
The Rubicon Project,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),10/1/2024,1 x 1,29886166,",10869286,11238766,21737767482,",3,0,"R$0,00 ","R$1,43 ","66,67%"
The Rubicon Project,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),10/1/2024,1 x 1,29886166,",10869286,11238766,21737767482,22834637125,",7,0,"R$0,01 ","R$1,47 ","42,86%"
The Rubicon Project,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482) » anchor (23202852290),10/1/2024,1 x 1,29886166,",10869286,11238766,21737767482,23201951482,23202852290,",2,0,"R$0,01 ","R$3,16 ","50,00%"
The Rubicon Project,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),10/1/2024,480 x 360v,29886166,",10869286,11238766,21737767482,21823750911,",2,0,"R$0,01 ","R$2,67 ","0,00%"
The Rubicon Project,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911) » outstream (22691595915),10/1/2024,1 x 1,29886166,",10869286,11238766,21737767482,21823750911,22691595915,",1,0,"R$0,00 ","R$2,50 ","100,00%"
The Rubicon Project,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,1 x 1,29886166,",10869286,11238766,21268726,",101,0,"R$0,29 ","R$2,88 ","80,20%"
The Rubicon Project,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,1 x 1,29886166,",10869286,11238766,21268726,22834992269,",173,0,"R$0,53 ","R$3,09 ","83,24%"
The Rubicon Project,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » o-viral (22667687894),10/1/2024,1 x 1,29886166,",10869286,11238766,21268726,21725415585,22667687894,",2,0,"R$0,00 ","R$2,35 ","100,00%"
The Rubicon Project,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/1/2024,1 x 1,29886166,",10869286,11238766,21268726,21725415585,22503128490,",2628,0,"R$7,22 ","R$2,75 ","58,68%"
The Rubicon Project,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,1 x 1,29886166,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",2613,0,"R$6,41 ","R$2,45 ","23,57%"
The Rubicon Project,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,1 x 1,29886166,",10869286,11238766,21268726,21725415585,22462745544,",44,0,"R$0,12 ","R$2,72 ","54,55%"
The Rubicon Project,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » anchor (22835339397),10/1/2024,1 x 1,29886166,",10869286,11238766,21268726,21725415585,22462745544,22835339397,",13,0,"R$0,02 ","R$1,48 ","100,00%"
The Rubicon Project,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402) » outstream (22691595903),10/1/2024,1 x 1,29886166,",10869286,11238766,21268726,21814348402,22691595903,",3,0,"R$0,00 ","R$1,27 ","66,67%"
The Rubicon Project,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),10/1/2024,1 x 1,29886166,",10869286,11238766,21719551231,",12,0,"R$0,30 ","R$25,34 ","91,67%"
The Rubicon Project,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » anchor (22834993604),10/1/2024,1 x 1,29886166,",10869286,11238766,21719551231,22834993604,",1,0,"R$0,00 ","R$1,04 ","0,00%"
The Rubicon Project,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724) » anchor (22835868507),10/1/2024,1 x 1,29886166,",10869286,11238766,21719551231,21798635724,22835868507,",9,0,"R$0,03 ","R$3,48 ","77,78%"
The Rubicon Project,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722),10/1/2024,1 x 1,29886166,",10869286,11238766,23166879722,",15027,0,"R$58,22 ","R$3,87 ","55,85%"
The Rubicon Project,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » anchor (23197218187),10/1/2024,1 x 1,29886166,",10869286,11238766,23166879722,23197218187,",13189,0,"R$51,22 ","R$3,88 ","90,42%"
The Rubicon Project,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),10/1/2024,1 x 1,29886166,",10869286,11238766,17743246,22834637230,",12,0,"R$0,02 ","R$1,66 ","83,33%"
UNINASSAU (Vendas Diretas SJCC),parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/1/2024,728 x 90,5662167550,",10869286,11238766,21723566961,",475,1,"R$0,00 ","R$0,00 ","66,32%"
UNINASSAU (Vendas Diretas SJCC),parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),10/1/2024,728 x 90,5662167550,",10869286,11238766,21723566961,22835570053,",14636,4,"R$0,00 ","R$0,00 ","87,08%"
UNINASSAU (Vendas Diretas SJCC),parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),10/1/2024,728 x 90,5662167550,",10869286,11238766,21737767482,22834637125,",2448,6,"R$0,00 ","R$0,00 ","92,89%"
UNINASSAU (Vendas Diretas SJCC),parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,728 x 90,5662167550,",10869286,11238766,21268726,22834992269,",1679,0,"R$0,00 ","R$0,00 ","95,89%"
UNINASSAU (Vendas Diretas SJCC),parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,728 x 90,5662167550,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",2033,2,"R$0,00 ","R$0,00 ","89,82%"
UNINASSAU (Vendas Diretas SJCC),parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » anchor (22835339397),10/1/2024,728 x 90,5662167550,",10869286,11238766,21268726,21725415585,22462745544,22835339397,",17,0,"R$0,00 ","R$0,00 ","100,00%"
UNINASSAU (Vendas Diretas SJCC),parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),10/1/2024,728 x 90,5662167550,",10869286,11238766,21722702436,",8,0,"R$0,00 ","R$0,00 ","100,00%"
UNINASSAU (Vendas Diretas SJCC),parceiros (10869286) » ne_10 (11238766) » noticias (21722702436) » anchor (22835337900),10/1/2024,728 x 90,5662167550,",10869286,11238766,21722702436,22835337900,",167,0,"R$0,00 ","R$0,00 ","95,21%"
