Anunciante,Bloco de anúncios,Data,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,21/02/2024,480 x 360v,1,2,"R$0,04 ","0,024",,"R$38,00 ","100,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,21/02/2024,480 x 361v,1,0,"R$0,04 ","0,024",,"R$38,00 ","100,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,21/02/2024,970 x 250,1,0,"R$0,01 ","0,006",,"R$5,84 ","100,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,21/02/2024,300 x 250,159,0,"R$0,93 ","0,558",,"R$5,84 ","79,87%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,21/02/2024,300 x 600,4,0,"R$0,02 ","0,012",,"R$5,84 ","50,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,21/02/2024,320 x 50,72,0,"R$0,42 ","0,252",,"R$5,84 ","86,11%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,21/02/2024,728 x 90,6,0,"R$0,04 ","0,024",,"R$5,84 ","50,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,21/02/2024,970 x 250,25,0,"R$0,15 ","0,09",,"R$5,84 ","64,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,21/02/2024,480 x 360v,48,0,"R$1,82 ","1,092",,"R$38,00 ","77,08%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,21/02/2024,480 x 360v,5,0,"R$0,19 ","0,114",,"R$38,00 ","40,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Interior,21/02/2024,300 x 250,62,0,"R$0,36 ","0,216",,"R$5,84 ","29,03%"
Honda Automoveis do Brasil LTDA | 0016-09,Interior,21/02/2024,300 x 600,3,0,"R$0,02 ","0,012",,"R$5,84 ","100,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Interior,21/02/2024,320 x 50,3,0,"R$0,02 ","0,012",,"R$5,84 ","100,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Interior,21/02/2024,728 x 90,2,0,"R$0,01 ","0,006",,"R$5,84 ","0,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Interior,21/02/2024,970 x 250,2,0,"R$0,01 ","0,006",,"R$5,84 ","100,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Interior,21/02/2024,480 x 360v,2,0,"R$0,08 ","0,048",,"R$38,00 ","100,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,21/02/2024,320 x 50,1,0,"R$0,01 ","0,006",,"R$5,84 ","0,00%"
Honda Automoveis do Brasil LTDA | 0016-09,JC Online,21/02/2024,300 x 250,7600,6,"R$44,36 ","26,616",,"R$5,84 ","55,41%"
Honda Automoveis do Brasil LTDA | 0016-09,JC Online,21/02/2024,300 x 600,75,0,"R$0,44 ","0,264",,"R$5,84 ","77,03%"
Honda Automoveis do Brasil LTDA | 0016-09,JC Online,21/02/2024,320 x 50,7666,6,"R$44,75 ","26,85",,"R$5,84 ","89,05%"
Honda Automoveis do Brasil LTDA | 0016-09,JC Online,21/02/2024,480 x 360v,1,0,"R$0,04 ","0,024",,"R$38,00 ","0,00%"
Honda Automoveis do Brasil LTDA | 0016-09,JC Online,21/02/2024,728 x 90,36,0,"R$0,21 ","0,126",,"R$5,84 ","47,22%"
Honda Automoveis do Brasil LTDA | 0016-09,JC Online,21/02/2024,970 x 250,96,0,"R$0,56 ","0,336",,"R$5,84 ","69,79%"
Honda Automoveis do Brasil LTDA | 0016-09,Jamildo,21/02/2024,300 x 250,13484,18,"R$78,71 ","47,226",,"R$5,84 ","42,23%"
Honda Automoveis do Brasil LTDA | 0016-09,Jamildo,21/02/2024,320 x 50,18872,24,"R$110,16 ","66,096",,"R$5,84 ","96,54%"
Honda Automoveis do Brasil LTDA | 0016-09,Jamildo,21/02/2024,300 x 250,571,1,"R$3,33 ","1,998",,"R$5,84 ","68,83%"
Honda Automoveis do Brasil LTDA | 0016-09,Jamildo,21/02/2024,300 x 600,15,0,"R$0,09 ","0,054",,"R$5,84 ","86,67%"
Honda Automoveis do Brasil LTDA | 0016-09,Jamildo,21/02/2024,320 x 50,210,0,"R$1,23 ","0,738",,"R$5,84 ","77,14%"
Honda Automoveis do Brasil LTDA | 0016-09,Jamildo,21/02/2024,728 x 90,14,0,"R$0,08 ","0,048",,"R$5,84 ","78,57%"
Honda Automoveis do Brasil LTDA | 0016-09,Jamildo,21/02/2024,970 x 250,31,0,"R$0,18 ","0,108",,"R$5,84 ","67,74%"
Honda Automoveis do Brasil LTDA | 0016-09,Jamildo,21/02/2024,480 x 360v,234,1,"R$8,89 ","5,334",,"R$38,00 ","91,45%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,21/02/2024,300 x 250,3,0,"R$0,02 ","0,012",,"R$5,84 ","33,33%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,21/02/2024,320 x 50,9,0,"R$0,05 ","0,03",,"R$5,84 ","77,78%"
Honda Automoveis do Brasil LTDA | 0016-09,Social 1,21/02/2024,300 x 250,26934,25,"R$157,21 ","94,326",,"R$5,84 ","54,12%"
Honda Automoveis do Brasil LTDA | 0016-09,Social 1,21/02/2024,300 x 600,1,0,"R$0,01 ","0,006",,"R$5,84 ","0,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Social 1,21/02/2024,320 x 50,16160,19,"R$94,33 ","56,598",,"R$5,84 ","95,80%"
Honda Automoveis do Brasil LTDA | 0016-09,Social 1,21/02/2024,728 x 90,130,0,"R$0,76 ","0,456",,"R$5,84 ","93,85%"
Honda Automoveis do Brasil LTDA | 0016-09,Social 1,21/02/2024,970 x 250,199,0,"R$1,16 ","0,696",,"R$5,84 ","92,96%"
Honda Automoveis do Brasil LTDA | 0016-09,Social 1,21/02/2024,480 x 360v,549,3,"R$20,86 ","12,516",,"R$38,00 ","92,86%"
Honda Automoveis do Brasil LTDA | 0016-09,Blog do Torcedor,21/02/2024,300 x 250,886,1,"R$5,17 ","3,102",,"R$5,84 ","50,34%"
Honda Automoveis do Brasil LTDA | 0016-09,Blog do Torcedor,21/02/2024,300 x 600,1,0,"R$0,01 ","0,006",,"R$5,84 ","0,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Blog do Torcedor,21/02/2024,320 x 50,1477,1,"R$8,62 ","5,172",,"R$5,84 ","95,78%"
Honda Automoveis do Brasil LTDA | 0016-09,Blog do Torcedor,21/02/2024,728 x 90,3,0,"R$0,02 ","0,012",,"R$5,84 ","33,33%"
Honda Automoveis do Brasil LTDA | 0016-09,Blog do Torcedor,21/02/2024,970 x 250,1,0,"R$0,01 ","0,006",,"R$5,84 ","100,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Blog do Torcedor,21/02/2024,480 x 360v,22,0,"R$0,84 ","0,504",,"R$38,00 ","90,48%"
Honda Automoveis do Brasil LTDA | 0016-09,JC Online,21/02/2024,480 x 360v,1,0,"R$0,04 ","0,024",,"R$38,00 ","100,00%"
Honda Automoveis do Brasil LTDA | 0016-09,JC Online,21/02/2024,480 x 360v,468,0,"R$17,78 ","10,668",,"R$38,00 ","90,77%"
Honda Automoveis do Brasil LTDA | 0016-09,JC HTML,21/02/2024,300 x 250,357,0,"R$2,08 ","1,248",,"R$5,84 ","66,11%"
Honda Automoveis do Brasil LTDA | 0016-09,JC HTML,21/02/2024,320 x 50,106,0,"R$0,62 ","0,372",,"R$5,84 ","73,58%"
Honda Automoveis do Brasil LTDA | 0016-09,JC HTML,21/02/2024,970 x 250,6,0,"R$0,04 ","0,024",,"R$5,84 ","50,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,21/02/2024,300 x 250,83,0,"R$0,48 ","0,288",,"R$5,84 ","65,06%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,21/02/2024,300 x 600,6,0,"R$0,04 ","0,024",,"R$5,84 ","66,67%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,21/02/2024,320 x 50,33,0,"R$0,19 ","0,114",,"R$5,84 ","75,76%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,21/02/2024,970 x 250,3,0,"R$0,02 ","0,012",,"R$5,84 ","100,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,21/02/2024,480 x 360v,1,0,"R$0,04 ","0,024",,"R$38,00 ","100,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Rádio Jornal,21/02/2024,300 x 250,237,0,"R$1,38 ","0,828",,"R$5,84 ","48,10%"
Honda Automoveis do Brasil LTDA | 0016-09,Rádio Jornal,21/02/2024,300 x 600,2,0,"R$0,01 ","0,006",,"R$5,84 ","0,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Rádio Jornal,21/02/2024,320 x 50,224,0,"R$1,31 ","0,786",,"R$5,84 ","77,23%"
Honda Automoveis do Brasil LTDA | 0016-09,Rádio Jornal,21/02/2024,480 x 360v,4,0,"R$0,15 ","0,09",,"R$38,00 ","25,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Rádio Jornal,21/02/2024,728 x 90,2,0,"R$0,01 ","0,006",,"R$5,84 ","100,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Rádio Jornal,21/02/2024,970 x 250,1,0,"R$0,01 ","0,006",,"R$5,84 ","100,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Rádio Jornal,21/02/2024,300 x 600,1,0,"R$0,01 ","0,006",,"R$5,84 ","100,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Rádio Jornal,21/02/2024,320 x 50,3,0,"R$0,02 ","0,012",,"R$5,84 ","100,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Rádio Jornal,21/02/2024,480 x 360v,1,0,"R$0,04 ","0,024",,"R$38,00 ","100,00%"
Honda Automoveis do Brasil LTDA | 0016-09,TV Jornal,21/02/2024,300 x 250,277,0,"R$1,62 ","0,972",,"R$5,84 ","62,45%"
Honda Automoveis do Brasil LTDA | 0016-09,TV Jornal,21/02/2024,300 x 600,1,0,"R$0,01 ","0,006",,"R$5,84 ","0,00%"
Honda Automoveis do Brasil LTDA | 0016-09,TV Jornal,21/02/2024,320 x 50,140,1,"R$0,82 ","0,492",,"R$5,84 ","84,29%"
Honda Automoveis do Brasil LTDA | 0016-09,TV Jornal,21/02/2024,480 x 360v,1,0,"R$0,04 ","0,024",,"R$38,00 ","100,00%"
Honda Automoveis do Brasil LTDA | 0016-09,TV Jornal,21/02/2024,480 x 361v,2,0,"R$0,08 ","0,048",,"R$38,00 ","50,00%"
Honda Automoveis do Brasil LTDA | 0016-09,TV Jornal,21/02/2024,640 x 480v,1,0,"R$0,04 ","0,024",,"R$38,00 ","100,00%"
Honda Automoveis do Brasil LTDA | 0016-09,TV Jornal,21/02/2024,970 x 250,1,0,"R$0,01 ","0,006",,"R$5,84 ","100,00%"
Honda Automoveis do Brasil LTDA | 0016-09,TV Jornal,21/02/2024,300 x 250,1,0,"R$0,01 ","0,006",,"R$5,84 ","100,00%"
Honda Automoveis do Brasil LTDA | 0016-09,TV Jornal,21/02/2024,300 x 600,13,0,"R$0,08 ","0,048",,"R$5,84 ","92,31%"
Honda Automoveis do Brasil LTDA | 0016-09,TV Jornal,21/02/2024,320 x 50,11,0,"R$0,06 ","0,036",,"R$5,84 ","72,73%"
Honda Automoveis do Brasil LTDA | 0016-09,TV Jornal,21/02/2024,480 x 360v,17,0,"R$0,65 ","0,39",,"R$38,00 ","88,24%"
Honda Automoveis do Brasil LTDA | 0016-09,Interior,21/02/2024,320 x 50,5,0,"R$0,03 ","0,018",,"R$5,84 ","60,00%"
Index Exchange,Portal NE10,21/02/2024,1 x 1,15,0,"R$0,01 ","0,006",,"R$0,84 ","33,33%"
Index Exchange,Portal NE10,21/02/2024,1 x 1,9,0,"R$0,01 ","0,006",,"R$1,16 ","100,00%"
Index Exchange,Portal NE10,21/02/2024,1 x 1,140,0,"R$0,13 ","0,078",,"R$0,96 ","36,43%"
Index Exchange,Portal NE10,21/02/2024,1 x 1,159,0,"R$0,15 ","0,09",,"R$0,94 ","94,97%"
Index Exchange,Portal NE10,21/02/2024,1 x 1,42,0,"R$0,04 ","0,024",,"R$0,88 ","42,86%"
Index Exchange,Interior,21/02/2024,1 x 1,19,0,"R$0,12 ","0,072",,"R$6,53 ","89,47%"
Index Exchange,JC Online,21/02/2024,1 x 1,35,0,"R$0,03 ","0,018",,"R$0,98 ","71,43%"
Index Exchange,Jamildo,21/02/2024,1 x 1,14,0,"R$0,03 ","0,018",,"R$1,87 ","35,71%"
Index Exchange,JC Online,21/02/2024,1 x 1,1193,0,"R$1,46 ","0,876",,"R$1,23 ","91,53%"
Index Exchange,Jamildo,21/02/2024,1 x 1,326,0,"R$0,73 ","0,438",,"R$2,25 ","85,58%"
Index Exchange,Jamildo,21/02/2024,1 x 1,48,0,"R$0,14 ","0,084",,"R$2,92 ","35,42%"
Index Exchange,Social 1,21/02/2024,1 x 1,437,0,"R$0,66 ","0,396",,"R$1,51 ","56,52%"
Index Exchange,Social 1,21/02/2024,1 x 1,662,0,"R$1,26 ","0,756",,"R$1,91 ","90,03%"
Index Exchange,Blog do Torcedor,21/02/2024,1 x 1,37,0,"R$0,05 ","0,03",,"R$1,41 ","78,38%"
Index Exchange,Blog do Torcedor,21/02/2024,1 x 1,113,0,"R$0,22 ","0,132",,"R$1,98 ","85,84%"
Index Exchange,JC Online,21/02/2024,1 x 1,106,0,"R$0,17 ","0,102",,"R$1,62 ","57,55%"
Index Exchange,JC HTML,21/02/2024,1 x 1,7,0,"R$0,02 ","0,012",,"R$3,10 ","71,43%"
Index Exchange,Portal NE10,21/02/2024,1 x 1,4,0,"R$0,03 ","0,018",,"R$6,25 ","50,00%"
Index Exchange,Portal NE10,21/02/2024,1 x 1,14,0,"R$0,01 ","0,006",,"R$1,04 ","85,71%"
Index Exchange,Portal NE10,21/02/2024,1 x 1,6,0,"R$0,00 ","0,0",,"R$0,45 ","66,67%"
Index Exchange,Rádio Jornal,21/02/2024,1 x 1,7,0,"R$0,04 ","0,024",,"R$6,40 ","57,14%"
Index Exchange,Rádio Jornal,21/02/2024,1 x 1,22,0,"R$0,05 ","0,03",,"R$2,27 ","90,91%"
Index Exchange,Rádio Jornal,21/02/2024,1 x 1,33,0,"R$0,01 ","0,006",,"R$0,37 ","100,00%"
Index Exchange,Rádio Jornal,21/02/2024,1 x 1,53,0,"R$0,03 ","0,018",,"R$0,49 ","92,45%"
Index Exchange,Rádio Jornal,21/02/2024,1 x 1,1,0,"R$0,00 ","0,0",,"R$1,18 ","0,00%"
Index Exchange,TV Jornal,21/02/2024,1 x 1,1,0,"R$0,01 ","0,006",,"R$11,77 ","100,00%"
Index Exchange,TV Jornal,21/02/2024,1 x 1,82,0,"R$0,12 ","0,072",,"R$1,43 ","85,37%"
Index Exchange,TV Jornal,21/02/2024,1 x 1,8,0,"R$0,01 ","0,006",,"R$1,03 ","100,00%"
Index Exchange,Interior,21/02/2024,1 x 1,7,0,"R$0,03 ","0,018",,"R$3,78 ","100,00%"
Leroy Merlin,JC Online,21/02/2024,970 x 250,1,0,"R$0,00 ","0,0",,"R$4,75 ","100,00%"
Leroy Merlin,Social 1,21/02/2024,970 x 250,1,0,"R$0,00 ","0,0",,"R$4,75 ","100,00%"
MINISTERIO DAS COMUNICACOES / 0001-03,Portal NE10,21/02/2024,480 x 360v,14,0,"R$0,69 ","0,414",,"R$49,20 ","100,00%"
MINISTERIO DAS COMUNICACOES / 0001-03,Portal NE10,21/02/2024,480 x 360v,10,0,"R$0,49 ","0,294",,"R$49,20 ","88,89%"
MINISTERIO DAS COMUNICACOES / 0001-03,Interior,21/02/2024,480 x 360v,10,0,"R$0,49 ","0,294",,"R$49,20 ","80,00%"
MINISTERIO DAS COMUNICACOES / 0001-03,Jamildo,21/02/2024,480 x 360v,873,23,"R$42,95 ","25,77",,"R$49,20 ","87,56%"
MINISTERIO DAS COMUNICACOES / 0001-03,Social 1,21/02/2024,480 x 360v,1200,18,"R$59,04 ","35,424",,"R$49,20 ","93,87%"
MINISTERIO DAS COMUNICACOES / 0001-03,Blog do Torcedor,21/02/2024,480 x 360v,426,6,"R$20,96 ","12,576",,"R$49,20 ","85,27%"
MINISTERIO DAS COMUNICACOES / 0001-03,JC Online,21/02/2024,480 x 360v,1057,12,"R$52,00 ","31,2",,"R$49,20 ","90,88%"
MINISTERIO DAS COMUNICACOES / 0001-03,Portal NE10,21/02/2024,480 x 360v,2,0,"R$0,10 ","0,06",,"R$49,20 ","100,00%"
MINISTERIO DAS COMUNICACOES / 0001-03,Rádio Jornal,21/02/2024,480 x 360v,4,0,"R$0,20 ","0,12",,"R$49,20 ","100,00%"
MINISTERIO DAS COMUNICACOES / 0001-03,TV Jornal,21/02/2024,480 x 360v,88,1,"R$4,33 ","2,598",,"R$49,20 ","95,35%"
MUNICÍPIO DE JABOATÃO,Portal NE10,21/02/2024,970 x 250,67,0,"R$0,00 ","0,0",,"R$0,00 ","46,27%"
MUNICÍPIO DE JABOATÃO,Portal NE10,21/02/2024,970 x 250,1,0,"R$0,00 ","0,0",,"R$0,00 ","0,00%"
MUNICÍPIO DE JABOATÃO,Portal NE10,21/02/2024,970 x 250,36,0,"R$0,00 ","0,0",,"R$0,00 ","81,82%"
MUNICÍPIO DE JABOATÃO,Interior,21/02/2024,970 x 250,5,0,"R$0,00 ","0,0",,"R$0,00 ","80,00%"
MUNICÍPIO DE JABOATÃO,JC Online,21/02/2024,970 x 250,1776,1,"R$0,00 ","0,0",,"R$0,00 ","57,32%"
MUNICÍPIO DE JABOATÃO,Jamildo,21/02/2024,970 x 250,301,0,"R$0,00 ","0,0",,"R$0,00 ","64,78%"
MUNICÍPIO DE JABOATÃO,Social 1,21/02/2024,970 x 250,384,0,"R$0,00 ","0,0",,"R$0,00 ","86,98%"
MUNICÍPIO DE JABOATÃO,Blog do Torcedor,21/02/2024,970 x 250,93,0,"R$0,00 ","0,0",,"R$0,00 ","60,22%"
MUNICÍPIO DE JABOATÃO,JC HTML,21/02/2024,970 x 250,15,0,"R$0,00 ","0,0",,"R$0,00 ","100,00%"
MUNICÍPIO DE JABOATÃO,Portal NE10,21/02/2024,970 x 250,69,0,"R$0,00 ","0,0",,"R$0,00 ","68,12%"
MUNICÍPIO DE JABOATÃO,Rádio Jornal,21/02/2024,970 x 250,45,0,"R$0,00 ","0,0",,"R$0,00 ","60,00%"
MUNICÍPIO DE JABOATÃO,TV Jornal,21/02/2024,970 x 250,65,0,"R$0,00 ","0,0",,"R$0,00 ","60,00%"
PERDIGÃO,Interior,21/02/2024,300 x 250,502,0,"R$0,00 ","0,0",,"R$0,00 ","64,34%"
PERDIGÃO,Interior,21/02/2024,728 x 90,40,0,"R$0,00 ","0,0",,"R$0,00 ","110,00%"
PERDIGÃO,Interior,21/02/2024,728 x 90,261,0,"R$0,00 ","0,0",,"R$0,00 ","95,02%"
PERDIGÃO,Interior,21/02/2024,300 x 250,6,0,"R$0,00 ","0,0",,"R$0,00 ","50,00%"
PERDIGÃO,TV Jornal,21/02/2024,300 x 250,6961,0,"R$0,00 ","0,0",,"R$0,00 ","63,06%"
PERDIGÃO,TV Jornal,21/02/2024,728 x 90,690,0,"R$0,00 ","0,0",,"R$0,00 ","63,04%"
PERDIGÃO,TV Jornal,21/02/2024,728 x 90,8182,0,"R$0,00 ","0,0",,"R$0,00 ","97,37%"
PERDIGÃO,TV Jornal,21/02/2024,300 x 250,8107,0,"R$0,00 ","0,0",,"R$0,00 ","87,32%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Interior,21/02/2024,300 x 250,5,0,"R$0,03 ","0,018",,"R$5,29 ","60,00%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,JC Online,21/02/2024,300 x 250,2372,5,"R$12,55 ","7,53",,"R$5,29 ","55,17%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Jamildo,21/02/2024,300 x 250,2684,6,"R$14,20 ","8,52",,"R$5,29 ","41,80%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Jamildo,21/02/2024,300 x 250,13,0,"R$0,07 ","0,042",,"R$5,29 ","75,00%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Jamildo,21/02/2024,480 x 360v,8,0,"R$0,40 ","0,24",,"R$50,14 ","75,00%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Social 1,21/02/2024,300 x 250,2042,3,"R$10,81 ","6,486",,"R$5,29 ","57,18%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Social 1,21/02/2024,480 x 360v,54,0,"R$2,71 ","1,626",,"R$50,15 ","94,55%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Blog do Torcedor,21/02/2024,300 x 250,1,0,"R$0,01 ","0,006",,"R$5,29 ","100,00%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Portal NE10,21/02/2024,300 x 250,3,0,"R$0,02 ","0,012",,"R$5,29 ","66,67%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Rádio Jornal,21/02/2024,300 x 250,3,0,"R$0,02 ","0,012",,"R$5,29 ","66,67%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,TV Jornal,21/02/2024,300 x 250,55,0,"R$0,29 ","0,174",,"R$5,29 ","60,00%"
PREFEITURA DE CARUARU,Portal NE10,21/02/2024,970 x 250,32,0,"R$0,00 ","0,0",,"R$0,00 ","62,50%"
PREFEITURA DE CARUARU,Portal NE10,21/02/2024,970 x 250,45,0,"R$0,00 ","0,0",,"R$0,00 ","84,44%"
PREFEITURA DE CARUARU,Interior,21/02/2024,970 x 250,15,0,"R$0,00 ","0,0",,"R$0,00 ","120,00%"
PREFEITURA DE CARUARU,Portal NE10,21/02/2024,970 x 250,1,0,"R$0,00 ","0,0",,"R$0,00 ","100,00%"
PREFEITURA DE CARUARU,JC Online,21/02/2024,970 x 250,1723,1,"R$0,00 ","0,0",,"R$0,00 ","59,12%"
PREFEITURA DE CARUARU,Jamildo,21/02/2024,970 x 250,506,0,"R$0,00 ","0,0",,"R$0,00 ","68,58%"
PREFEITURA DE CARUARU,Social 1,21/02/2024,970 x 250,440,0,"R$0,00 ","0,0",,"R$0,00 ","80,00%"
PREFEITURA DE CARUARU,Blog do Torcedor,21/02/2024,970 x 250,379,3,"R$0,00 ","0,0",,"R$0,00 ","73,09%"
PREFEITURA DE CARUARU,JC HTML,21/02/2024,970 x 250,1,0,"R$0,00 ","0,0",,"R$0,00 ","0,00%"
PREFEITURA DE CARUARU,Portal NE10,21/02/2024,970 x 250,47,0,"R$0,00 ","0,0",,"R$0,00 ","76,60%"
PREFEITURA DE CARUARU,Rádio Jornal,21/02/2024,970 x 250,67,0,"R$0,00 ","0,0",,"R$0,00 ","50,75%"
PREFEITURA DE CARUARU,TV Jornal,21/02/2024,970 x 250,218,0,"R$0,00 ","0,0",,"R$0,00 ","60,09%"
PREFEITURA DE IPOJUCA,Jamildo,21/02/2024,320 x 50,4872,8,"R$0,00 ","0,0",,"R$0,00 ","96,66%"
PREFEITURA DE IPOJUCA,Jamildo,21/02/2024,320 x 50,26,0,"R$0,00 ","0,0",,"R$0,00 ","69,23%"
PREFEITURA DE IPOJUCA,Jamildo,21/02/2024,320 x 50,37,0,"R$0,00 ","0,0",,"R$0,00 ","100,00%"
SECRETARIA DE COMUNICACAO,Portal NE10,21/02/2024,320 x 50,88,0,"R$0,00 ","0,0",,"R$0,00 ","72,73%"
SECRETARIA DE COMUNICACAO,Portal NE10,21/02/2024,320 x 50,186,0,"R$0,00 ","0,0",,"R$0,00 ","97,31%"
SECRETARIA DE COMUNICACAO,Portal NE10,21/02/2024,320 x 50,1,0,"R$0,00 ","0,0",,"R$0,00 ","100,00%"
SECRETARIA DE COMUNICACAO,Portal NE10,21/02/2024,320 x 50,1,0,"R$0,00 ","0,0",,"R$0,00 ","100,00%"
SECRETARIA DE COMUNICACAO,Interior,21/02/2024,320 x 50,7,0,"R$0,00 ","0,0",,"R$0,00 ","85,71%"
SECRETARIA DE COMUNICACAO,JC Online,21/02/2024,320 x 50,7270,12,"R$0,00 ","0,0",,"R$0,00 ","90,29%"
SECRETARIA DE COMUNICACAO,JC Online,21/02/2024,970 x 250,8,0,"R$0,00 ","0,0",,"R$0,00 ","62,50%"
SECRETARIA DE COMUNICACAO,Jamildo,21/02/2024,320 x 50,2595,6,"R$0,00 ","0,0",,"R$0,00 ","96,74%"
SECRETARIA DE COMUNICACAO,JC Online,21/02/2024,320 x 50,601,1,"R$0,00 ","0,0",,"R$0,00 ","98,17%"
SECRETARIA DE COMUNICACAO,Jamildo,21/02/2024,320 x 50,69,0,"R$0,00 ","0,0",,"R$0,00 ","81,16%"
SECRETARIA DE COMUNICACAO,Jamildo,21/02/2024,970 x 250,1,0,"R$0,00 ","0,0",,"R$0,00 ","0,00%"
SECRETARIA DE COMUNICACAO,Jamildo,21/02/2024,320 x 50,179,0,"R$0,00 ","0,0",,"R$0,00 ","98,32%"
SECRETARIA DE COMUNICACAO,Portal NE10,21/02/2024,320 x 50,9,0,"R$0,00 ","0,0",,"R$0,00 ","66,67%"
SECRETARIA DE COMUNICACAO,Social 1,21/02/2024,320 x 50,2506,8,"R$0,00 ","0,0",,"R$0,00 ","94,52%"
SECRETARIA DE COMUNICACAO,Social 1,21/02/2024,970 x 250,2,0,"R$0,00 ","0,0",,"R$0,00 ","50,00%"
SECRETARIA DE COMUNICACAO,Social 1,21/02/2024,320 x 50,669,0,"R$0,00 ","0,0",,"R$0,00 ","97,61%"
SECRETARIA DE COMUNICACAO,Social 1,21/02/2024,320 x 50,1,0,"R$0,00 ","0,0",,"R$0,00 ","100,00%"
SECRETARIA DE COMUNICACAO,Blog do Torcedor,21/02/2024,320 x 50,226,1,"R$0,00 ","0,0",,"R$0,00 ","97,33%"
SECRETARIA DE COMUNICACAO,Blog do Torcedor,21/02/2024,970 x 250,2,0,"R$0,00 ","0,0",,"R$0,00 ","100,00%"
SECRETARIA DE COMUNICACAO,Blog do Torcedor,21/02/2024,320 x 50,39,0,"R$0,00 ","0,0",,"R$0,00 ","94,87%"
SECRETARIA DE COMUNICACAO,JC HTML,21/02/2024,320 x 50,45,0,"R$0,00 ","0,0",,"R$0,00 ","71,11%"
SECRETARIA DE COMUNICACAO,JC HTML,21/02/2024,320 x 50,1,0,"R$0,00 ","0,0",,"R$0,00 ","100,00%"
SECRETARIA DE COMUNICACAO,JC Online,21/02/2024,320 x 50,87,0,"R$0,00 ","0,0",,"R$0,00 ","98,84%"
SECRETARIA DE COMUNICACAO,Portal NE10,21/02/2024,320 x 50,46,0,"R$0,00 ","0,0",,"R$0,00 ","91,30%"
SECRETARIA DE COMUNICACAO,Portal NE10,21/02/2024,320 x 50,24,0,"R$0,00 ","0,0",,"R$0,00 ","91,67%"
SECRETARIA DE COMUNICACAO,Portal NE10,21/02/2024,320 x 50,1,0,"R$0,00 ","0,0",,"R$0,00 ","100,00%"
SECRETARIA DE COMUNICACAO,Rádio Jornal,21/02/2024,320 x 50,921,1,"R$0,00 ","0,0",,"R$0,00 ","79,70%"
SECRETARIA DE COMUNICACAO,Rádio Jornal,21/02/2024,320 x 50,151,1,"R$0,00 ","0,0",,"R$0,00 ","96,69%"
SECRETARIA DE COMUNICACAO,Rádio Jornal,21/02/2024,320 x 50,3,0,"R$0,00 ","0,0",,"R$0,00 ","100,00%"
